ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
109000000535,dbyamjtm,,,Gower Street,,,,Babington Lane,,Gower Street,,,,Stop A9,,W,E0054915,Derby,,,,,,,0,UKOS,435271,335904,-1.476868,52.919422,BCT,MKD,TIP,,,,017,2006-06-26T00:00:00.000,2013-12-03T10:37:07.000,4,revise,active
109000001308,dbyamjtp,,,Kelvedon Drive,,,,Kelvedon Drive,,Portico Road,,,,Opp,,W,E0036821,Littleover,Derby,,,,,,0,UKOS,432143,332736,-1.523701,52.89114,BCT,MKD,OTH,,,,017,2006-06-26T00:00:00.000,2016-05-04T08:23:16.000,4,revise,active
109000001330,dbyamjtw,,,The Strand,,,,St James Street,,The Strand,,,,Stop B14,,SE,E0054915,Derby,,,,,,,0,UKOS,435080,336284,-1.479668,52.92285,BCT,MKD,OTH,,,,017,2006-06-26T00:00:00.000,2021-11-18T15:37:27.256,8,revise,active
109000008650,dbyamjwd,,,Pheasant Field Drive,,,,Pheasant Field Drive,,Dale Road,,,,Opp,,SW,E0036836,Spondon,,,,,,,0,UKOS,441391,336696,-1.385752,52.926105,BCT,MKD,OTH,,,,017,2006-06-26T00:00:00.000,2008-06-19T00:00:00.000,3,revise,active
109000008651,dbyagjwd,,,Pheasant Field Drive,,,,Pheasant Field Drive,,Dale Road,,,,Adj,,NE,E0036836,Spondon,,,,,,,0,UKOS,441367,336679,-1.386111,52.925955,BCT,MKD,OTH,,,,017,2006-06-26T00:00:00.000,2008-06-19T00:00:00.000,3,revise,active
109000008728,dbyamjwg,,,Beeley Close,,,,Beeley Close,,Oakover Drive,,,,Opp,,SE,E0036807,Allestree,Derby,,,,,,0,UKOS,433967,338716,-1.495968,52.944782,BCT,MKD,OTH,,,,017,2006-06-26T00:00:00.000,2008-04-24T00:00:00.000,2,revise,active
109000008729,dbyagatg,,,Scarsdale Avenue,,,,Scarsdale Avenue,,Allestree Lane,,,,Opp,,SW,E0036807,Allestree,Derby,,,,,,0,UKOS,433689,338974,-1.500078,52.947119,BCT,MKD,OTH,,,,017,2006-06-26T00:00:00.000,2008-02-25T00:00:00.000,1,revise,active
109000008730,dbyadgwj,,,Scarsdale Avenue,,,,Scarsdale Avenue,,Allestree Lane,,,,Adj,,NE,E0036807,Allestree,Derby,,,,,,0,UKOS,433665,338954,-1.500438,52.946941,BCT,MKD,OTH,,,,017,2006-06-26T00:00:00.000,2008-02-25T00:00:00.000,1,revise,active
109000008731,dbyadwpj,,,Lane End,,,,Kedleston Road,,Allestree Lane,,,,NE-bound,,NE,E0036807,Allestree,Derby,,,,,,0,UKOS,433491,338767,-1.503042,52.94527,BCT,MKD,TIP,,,,017,2006-06-26T00:00:00.000,2024-03-28T09:44:33.854,6,revise,active
109000008732,dbyagatj,,,Lane End,,,,Allestree Lane,,Kedleston Road,,,,Adj,,S,E0036807,Allestree,Derby,,,,,,0,UKOS,433475,338694,-1.503292,52.944615,BCT,MKD,TIP,,,,017,2006-06-26T00:00:00.000,2008-05-02T00:00:00.000,2,revise,active
