ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
100000000374,dbsapmdj,,,Clune Street,,,,Clune Street,,Wilson Avenue,,,,Adj,,SE,E0044982,Clowne,,,,,,,0,UKOS,450073,375978,-1.250507,53.278444,BCT,MKD,TIP,,,,075,2006-06-26T00:00:00.000,2008-08-07T00:00:00.000,3,revise,active
100000001309,dbsapmdm,,,Albion Street,,,,Albion Street,,STATION ROAD,,,,Adj,,W,E0006996,Ilkeston,,,,,,,0,UKOS,446609,342165,-1.307355,52.974838,BCT,MKD,OTH,,,,075,2006-05-04T00:00:00.000,2021-03-18T11:09:54.000,2,revise,active
100000001919,dbsapmdp,,,Harlesthorpe Lane,,,,Harlesthorpe Lane,,Rotherham Road,,,,Adj,,S,E0044982,Clowne,,,,,,,0,UKOS,449255,376398,-1.262708,53.282296,BCT,CUS,OTH,,,,075,2006-06-26T00:00:00.000,2013-09-05T16:13:13.000,2,revise,inactive
100000002229,dbsapmdt,,,Van Dyke Hotel,,,,Van Dyke Hotel,,Worksop Road,,,,Adj,,W,E0044982,Clowne,,,,,,,0,UKOS,449854,377132,-1.25361,53.288837,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2009-01-02T00:00:00.000,2,revise,active
100000002231,dbsapmdw,,,Square,,,,Square,,High Street,,,,E-bound,,SE,E0044992,Whitwell,,,,,,,1,UKOS,452965,376699,-1.20702,53.284644,BCT,MKD,TIP,,,,075,2006-06-26T00:00:00.000,2009-01-30T00:00:00.000,3,revise,active
100000002235,dbsapmga,,,Bondhay Lane,,,,Bondhay Lane,,A619,,,,Opp,,W,E0006712,Whitwell Common,,,,,,,1,UKOS,451687,377024,-1.226134,53.287691,BCT,MKD,TIP,,,,075,2006-06-26T00:00:00.000,2008-02-25T00:00:00.000,1,revise,active
100000002242,dbsapmgd,,,Wilson Avenue,,,,Southgate Crescent (west),,Wilson Avenue,,,,SE-bound,,SE,E0044982,Clowne,,,,,,,0,UKOS,449896,376098,-1.253142,53.27954,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2009-04-16T00:00:00.000,5,revise,active
100000003640,dbsapmgj,,,The Green,,,,The Green,,Main Street,,,,adj,,SW,E0044983,Elmton,,,,,,,1,UKOS,450497,373165,-1.244594,53.253121,BCT,MKD,OTH,,,,075,2006-05-04T00:00:00.000,2008-12-30T00:00:00.000,3,revise,active
100000005725,dbsapmgm,,,Staden Business Park,,,,Staden Business Park,,Access Road,,,,Adj,,S,E0007051,Buxton,,,,,,,0,UKOS,407044,372040,-1.895901,53.245355,BCT,MKD,TIP,,,,075,2006-06-26T00:00:00.000,2013-08-22T15:08:47.000,4,revise,inactive
100000007719,dbsapmgp,,,Jellico Street,,,,Jellicoe Street,,Main Street,,,,Opp,,E,N0065007,Whaley Thorns,,,,,,,1,UKOS,453106,370859,-1.205877,53.232141,BCT,MKD,TIP,,,,075,2006-06-26T00:00:00.000,2008-12-01T00:00:00.000,2,revise,active
100000007720,dbsapmgt,,,Jellico Street,,,,Jellico Street,,Main Street,,,,Adj,,W,N0065007,Whaley Thorns,,,,,,,1,UKOS,453186,370850,-1.204681,53.232052,BCT,MKD,TIP,,,,075,2006-06-26T00:00:00.000,2008-12-01T00:00:00.000,4,revise,active
100000007723,dbsapmgw,,,East View,,,,East View,,The Woodlands,,,,Opp,,N,N0065007,Whaley Thorns,,,,,,,0,UKOS,453085,371315,-1.206116,53.236241,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2008-02-25T00:00:00.000,1,revise,active
100000007724,dbsdpjgm,,,North Street,,,,West Street,,North Street,,,,S-bound,,S,N0065007,Whaley Thorns,,,,,,,0,UKOS,453039,370999,-1.206858,53.233406,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2010-02-02T00:00:00.000,3,revise,active
100000007725,dbsdpjgp,,,East View,,,,East View,,The Woodlands,,,,Adj,,S,N0065007,Whaley Thorns,,,,,,,0,UKOS,453093,371316,-1.205996,53.23625,BCT,CUS,OTH,,,,075,2006-06-26T00:00:00.000,2008-02-25T00:00:00.000,1,revise,active
100000008187,dbsdpjgt,,,Square,,,,Square,,High Street,,,,W-bound,,NW,E0044992,Whitwell,,,,,,,1,UKOS,452962,376689,-1.207066,53.284555,BCT,MKD,TIP,,,,075,2006-06-26T00:00:00.000,2009-01-30T00:00:00.000,4,revise,active
100000008344,dbsdpjgw,,,Burnside,,,,Burnside,,Green Lane,,,,adj,,SW,E0007088,Hadfield,,,,,,,0,UKOS,401676,395675,-1.976226,53.457844,BCT,MKD,TIP,,,,075,2006-06-26T00:00:00.000,2008-06-04T00:00:00.000,2,revise,active
100000008345,dbsdpjma,,,Zion Church,,,,Zion Church,,Simmondley Lane,,,,Adj,,N,E0007150,Simmondley,Glossop,,,,,,0,UKOS,402248,394127,-1.967622,53.443928,BCT,MKD,TIP,,,,075,2006-06-26T00:00:00.000,2010-01-25T00:00:00.000,2,revise,active
100000008346,dbsdpjmd,,,Platt Street 105,,,,House No 105,,Platt Street,,,,Opp,,NW,E0007138,Padfield,,,,,,,0,UKOS,402904,396093,-1.957729,53.461596,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2010-01-26T00:00:00.000,3,revise,active
100000008347,dbsdpjmg,,,Main Road,,,,Post Street,,Padfield Main Road,,,,NW-bound,,NW,E0007138,Padfield,,,,,,,0,UKOS,402988,396301,-1.956462,53.463465,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2009-04-16T00:00:00.000,3,revise,active
100000008349,dbsdpjmj,,,King Edward Avenue,,,,King Edward Avenue,,Norfolk Street,,,,adj,,S,E0007081,Glossop,,,,,,,0,UKOS,403582,394381,-1.947536,53.446204,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2008-06-19T00:00:00.000,2,revise,active
100000008350,,,,Henry Street,,,,Norfolk Street,,Henry Street,,,,Stop B,,E,E0007081,Glossop,,,,,,,1,UKOS,403471,394118,-1.94921,53.443841,BCT,MKD,TIP,,,,075,2006-06-26T00:00:00.000,2008-03-03T00:00:00.000,2,revise,active
100000008351,dbsdpjmt,,,Talbot Road,,,,Fauvel Road,,Talbot Road,,,,W-bound,,W,E0007081,Glossop,,,,,,,0,UKOS,403604,394675,-1.947201,53.448846,BCT,MKD,TIP,,,,075,2006-06-26T00:00:00.000,2009-04-16T00:00:00.000,4,revise,active
100000008352,dbsdpjmw,,,Temple Street,,,,Platt Street,,Temple Street,,,,S-bound,,S,E0007138,Padfield,,,,,,,0,UKOS,403064,396013,-1.95532,53.460876,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2009-04-16T00:00:00.000,2,revise,active
100000008353,dbsdpjpa,,,Commercial Inn,,,,Commercial Inn,,Manor Park Road,,,,N-bound,,N,E0007081,Glossop,,,,,,,0,UKOS,404102,394237,-1.939709,53.444906,BCT,MKD,OTH,,,,075,2006-05-04T00:00:00.000,2009-01-30T00:00:00.000,4,revise,active
100000008354,dbsdpjpd,,,Alston Road,,,,Gisbourne Drive,,Alston Road,,,,SW-bound,,SW,E0045124,Chapel en le Frith,,,,,,,0,UKOS,405607,380014,-1.917297,53.317048,BCT,HAR,TIP,,,,075,2006-05-04T00:00:00.000,2013-08-22T16:30:47.000,6,revise,inactive
100000008355,dbsdpgmw,,,Bus Terminus,,,,Hope Street,,Shepley Street,,,,Adj,,E,E0007135,Old Glossop,Glossop,,,,,,0,UKOS,404594,394838,-1.932293,53.450304,BCT,MKD,OTH,,,,075,2006-05-04T00:00:00.000,2008-02-25T00:00:00.000,1,revise,inactive
100000008356,dbsdpgpa,,,Marple Road 91,,,,House No91,,Marple Road,,,,opp,,E,E0045127,Chisworth,,,,,,,1,UKOS,399744,392167,-2.005319,53.426315,BCT,MKD,TIP,,,,075,2006-06-26T00:00:00.000,2010-01-25T00:00:00.000,5,revise,active
100000008357,dbsdpgpd,,,Blackwell Turn,,,,Blackwell Road,,A6,,,,opp,,W,E0045008,Blackwell in the Peak,,,,,,,0,UKOS,412177,371726,-1.818993,53.242441,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2008-02-25T00:00:00.000,1,revise,active
100000008358,dbsdpgpg,,,Ebenezer Street,,,,Unity Walk,,Ebenezer Street,,,,S-bound,,SW,N0065092,Whitfield,Glossop,,,,,,0,UKOS,403521,393425,-1.948465,53.437611,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2009-04-16T00:00:00.000,3,revise,active
100000008359,dbsdpgpj,,,Pennine Way,,,,Pennine Way,,SNAKE ROAD,,,,E-bound,,E,E0045134,Snake Pass,,,,,,,0,UKOS,408818,392908,-1.868743,53.432903,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2020-09-23T14:30:43.000,5,revise,active
100000008360,dbsdpgpm,,,Snake Pass Inn,,,,Snake Pass Inn,,Snake Road,,,,Adj,,SE,E0045134,Snake Pass,,,,,,,1,UKOS,411234,390547,-1.832463,53.411636,BCT,MKD,TIP,,,,075,2006-06-26T00:00:00.000,2009-03-04T00:00:00.000,2,revise,active
100000008361,dbsdpgpt,,,Ouzledon Clough,,,,Ouzledon Clough,,Derwent Dams,,,,Adj,,NE,E0045128,Derwent,,,,,,,0,UKOS,416513,391085,-1.753019,53.416334,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2008-06-18T00:00:00.000,2,revise,active
100000008362,dbsdpgpw,,,Fairholmes,,,,Information Centre,,Dams Access Road,,,,Adj,,S,E0045128,Derwent,,,,,,,1,UKOS,417177,389289,-1.743126,53.40017,BCT,MKD,TIP,,,,075,2006-06-26T00:00:00.000,2025-01-11T17:28:13.664,4,revise,active
100000008363,dbsdpgta,,,Bridge End Car Park,,,,Bridge End,,Derwent Lane,,,,Adj,,NW,E0045128,Derwent,,,,,,,0,UKOS,418012,388492,-1.730613,53.392979,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2022-01-12T17:52:34.590,2,revise,active
100000008364,dbsdpgtd,,,Viaduct,,,,Viaduct,,Derwent Lane,,,,after,,N,E0007023,Ashopton,,,,,,,0,UKOS,419125,386517,-1.713996,53.375187,BCT,CUS,OTH,,,,075,2006-06-26T00:00:00.000,2022-03-02T12:32:36.094,3,revise,active
100000008365,dbsdpgtg,,,Strines Turn,,,,Road to Strines Moor,,A57,,,,Adj,,E,E0007023,Ashopton,,,,,,,0,UKOS,422480,387672,-1.663486,53.385438,BCT,CUS,OTH,,,,075,2006-06-26T00:00:00.000,2008-02-25T00:00:00.000,1,revise,active
100000008366,dbsdpgtj,,,Waterside Road,,,,Waterside Road,,Hague Bar Road,,,,opp,,E,E0007089,Hague Bar,New Mills,,,,,,1,UKOS,398630,385717,-2.022053,53.368336,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2010-01-21T00:00:00.000,3,revise,active
100000008367,dbsdpgtm,,,Waterside Road,,,,Waterside Road,,Hague Bar Road,,,,adj,,W,E0007089,Hague Bar,New Mills,,,,,,1,UKOS,398626,385711,-2.022113,53.368282,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2010-01-21T00:00:00.000,2,revise,active
100000008368,dbsgmgpm,,,B & M Store,,,,Wilkinson,,Mill Green Way,,,,adj,,E,E0044982,Clowne,,,,,,,0,UKOS,449170,375679,-1.264094,53.275841,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2025-04-26T12:50:49.498,5,revise,active
100000008369,dbsgmgpt,,,The Bungalows,,,,The Bungalows,,Ollersett Avenue,,,,Opp,,NE,E0045136,New Mills,,,,,,,0,UKOS,400679,385986,-1.991259,53.370756,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2010-01-22T00:00:00.000,3,revise,active
100000008370,dbsgmgpw,,,Alders Avenue,,,,Alders Avenue,,Buxton Road,,,,Opp,,E,N0065000,Chinley,,,,,,,0,UKOS,404507,382608,-1.933773,53.340375,BCT,MKD,OTH,,,,075,2006-05-04T00:00:00.000,2008-02-25T00:00:00.000,1,revise,active
100000008371,dbsgmgta,,,Speedwell Coach Park,,,,Speedwell Cavern Coach Park,,Mam Farm Road,,,,Opp,,E,E0045123,Castleton,,,,,,,0,UKOS,414026,382907,-1.790797,53.342898,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2013-08-22T15:48:56.000,2,revise,inactive
100000008372,dbsgmgtd,,,Odin Mine,,,,End of Road Turning Area,,Mam Farm Road,,,,Adj,,SE,E0045123,Castleton,,,,,,,0,UKOS,413459,383455,-1.79929,53.347838,BCT,MKD,OTH,,,,075,2006-05-04T00:00:00.000,2013-08-22T15:41:26.000,2,revise,inactive
100000008373,dbsgmgtg,,,Riverside Dairy,,,,Dairy,,Hathersage Road,,,,Adj,,W,E0045047,Hathersage,,,,,,,0,UKOS,421275,382067,-1.681977,53.335107,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2008-12-09T00:00:00.000,2,revise,active
100000008374,dbsgmgtj,,,Stanage Edge,,,,Stanage Edge DEL,,Hathersage Road,,,,Opp,,S,E0045080,Outseats,,,,,,,0,UKOS,424513,382863,-1.633292,53.342122,BCT,MKD,OTH,,,,075,2006-05-04T00:00:00.000,2008-02-25T00:00:00.000,1,revise,inactive
100000008375,dbsgmgtm,,,Linglongs Road End,,,,Linglongs Road,,Macclesfield Road,,,,Opp,,E,E0007161,Taxal,,,,,,,0,UKOS,400428,380560,-1.995036,53.321984,BCT,CUS,TIP,,,,075,2006-06-26T00:00:00.000,2023-01-25T12:44:53.017,2,revise,active
100000008376,dbsgmgtp,,,Mevril Road,,,,Mevril Road,,Buxton Road,,,,Opp,,N,E0007110,Horwich End,,,,,,,0,UKOS,400989,380189,-1.986616,53.318649,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2008-06-23T00:00:00.000,2,revise,active
100000008377,dbsgmgtw,,,Mevril Road,,,,Mevril Road,,Buxton Road,,,,Adj,,S,E0007110,Horwich End,,,,,,,0,UKOS,400996,380186,-1.986511,53.318622,BCT,CUS,OTH,,,,075,2006-05-04T00:00:00.000,2008-06-23T00:00:00.000,3,revise,active
100000008379,dbsgmgwa,,,Royal Oak Hotel,,,,Market Street,,Rowton Grange Road,,,,opp,,S,E0045124,Chapel en le Frith,,,,,,,0,UKOS,405762,380661,-1.914959,53.322862,BCT,MKD,OTH,,,,075,2006-05-04T00:00:00.000,2013-08-23T10:58:54.000,3,revise,inactive
100000008380,dbsgmgwd,,,Royal Oak Hotel,,,,High Street,,Rowton Grange Road,,,,Adj,,N,E0045124,Chapel en le Frith,,,,,,,0,UKOS,405754,380661,-1.915079,53.322862,BCT,CUS,OTH,,,,075,2006-05-04T00:00:00.000,2013-08-23T10:57:57.000,3,revise,inactive
100000008381,dbsgmgwg,,,Frith Knoll Road,,,,Frith Knoll Road,,Sheffield Road,,,,Adj,,NE,E0045124,Chapel en le Frith,,,,,,,0,UKOS,406688,380980,-1.901051,53.325718,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2008-06-17T00:00:00.000,2,revise,active
100000008384,dbsdwmaw,,,Cunliffe House,,,,Cunliffe House Drive,,Castleton Road,,,,Adj,,SE,E0045047,Hathersage,,,,,,,0,UKOS,421560,381964,-1.677704,53.33417,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2008-02-25T00:00:00.000,1,revise,active
100000008386,dbsdwmda,,,Surprise View,,,,Surprise View Car Park,,A6187,,,,Adj,,NE,E0045047,Hathersage,,,,,,,0,UKOS,425216,380081,-1.622954,53.317084,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2008-02-25T00:00:00.000,1,revise,active
100000008387,dbsdwmdg,,,Great Croft,,,,Great Croft,,Carr Lane,,,,Opp,,SW,E0007234,Dronfield Woodhouse,Dronfield,,,,,,0,UKOS,433560,378687,-1.497857,53.304093,BCT,CUS,OTH,,,,075,2006-06-26T00:00:00.000,2008-02-25T00:00:00.000,1,revise,active
100000008388,dbsdwmdj,,,Bowshaw Inn,,,,Bowshaw Inn,,Sheffield Road,,,,Adj,,N,E0045148,Dronfield,,,,,,,0,UKOS,435049,379948,-1.475375,53.315331,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2008-11-14T00:00:00.000,2,revise,active
100000008390,dbsdwmdm,,,Bowshaw Inn,,,,Bowshaw Inn,,Sheffield Road,,,,Opp,,S,E0045148,Dronfield,,,,,,,0,UKOS,435062,379944,-1.47518,53.315294,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2008-11-14T00:00:00.000,2,revise,active
100000008391,dbsdwmdp,,,Firthwood Road,,,,Firthwood Road,,Eckington Road,,,,Opp,,E,E0007220,Coal Aston,Dronfield,,,,,,0,UKOS,437009,379577,-1.446,53.311863,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2008-02-25T00:00:00.000,1,revise,active
100000008392,dbsdwmdt,,,Main Road,,,,Main Road,,School Lane,,,,Adj,,S,E0007298,Marsh Lane,,,,,,,0,UKOS,440385,379056,-1.395399,53.306934,BCT,MKD,OTH,,,,075,2006-05-04T00:00:00.000,2008-02-25T00:00:00.000,1,revise,active
100000008393,dbsdwmdw,,,Metcalfe Avenue,,,,Metcalfe Avenue,,WALFORD ROAD,,,,Adj,,S,E0045154,Killamarsh,,,,,,,0,UKOS,445158,380888,-1.323515,53.323016,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2021-02-25T10:42:50.000,2,revise,active
100000008394,dbsdwmga,,,Lipp Avenue,,,,Lipp Avenue,,Walford Road,,,,opp,,N,E0045154,Killamarsh,,,,,,,0,UKOS,445132,380983,-1.323892,53.323872,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2008-06-25T00:00:00.000,3,revise,active
100000008395,dbsdwmgd,,,Goyts Lane,,,,Goyts Lane,,Long Hill,,,,Adj,,NW,E0007051,Buxton,,,,,,,0,UKOS,403296,375173,-1.952035,53.273552,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2008-12-31T00:00:00.000,2,revise,active
100000008396,dbsdwmgj,,,Anchor Inn,,,,Anchor Inn,,B6049,,,,Adj,,NE,E0045098,Tideswell,,,,,,,0,UKOS,416002,376315,-1.761448,53.283589,BCT,MKD,OTH,,,,075,2006-06-26T00:00:00.000,2016-11-24T14:13:45.000,4,revise,active
