ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
07605001,dloadada,,,Foresters Arms,,,,Foresters Arms,,Durham Road,,,,I,,S,E0052964,Coatham Mundeville,,,,,,,0,UKOS,428727,520576,-1.557081,54.579582,BCT,MKD,OTH,,,,015,2005-09-07T00:00:00.000,2014-01-02T11:24:42.000,4,revise,active
07605002,dloadadg,,,Foresters Arms,,,,Foresters Arms,,Durham Road,,,,O,,NW,E0052964,Coatham Mundeville,,,,,,,1,UKOS,428724,520534,-1.557132,54.579205,BCT,MKD,OTH,,,,015,2005-09-07T00:00:00.000,2014-01-02T11:24:54.000,4,revise,active
07605003,dloadadj,,,Broadway,,,,Broadway,,Durham Road,,,,O,,NW,E0052964,Coatham Mundeville,,,,,,,0,UKOS,429084,519814,-1.551633,54.572714,BCT,MKD,OTH,,,,015,2005-09-07T00:00:00.000,2014-01-02T11:25:30.000,4,revise,active
07605004,dloadadm,,,Broadway,,,,Broadway,,Durham Road,,,,I,,SE,E0052964,Coatham Mundeville,,,,,,,0,UKOS,429107,519796,-1.551279,54.572551,BCT,MKD,OTH,,,,015,2005-09-07T00:00:00.000,2014-01-02T11:25:41.000,4,revise,active
07605005,dloadadp,,,Ketton Hall Farm,,,,Ketton Lane,,Durham Road,,,,I,,S,E0052964,Coatham Mundeville,,,,,,,0,UKOS,429295,519321,-1.548418,54.56828,BCT,MKD,OTH,,,,015,2005-09-07T00:00:00.000,2014-01-02T10:22:09.000,5,revise,active
07605006,dloadadt,,,Ketton Hall Farm,,,,Ketton Lane,,Durham Road,,,,O,,N,E0052964,Coatham Mundeville,,,,,,,0,UKOS,429272,519269,-1.548779,54.567814,BCT,MKD,OTH,,,,015,2005-09-07T00:00:00.000,2014-01-02T10:22:00.000,5,revise,active
07605007,dloadadw,,,Hartlea Avenue,,,,Hartlea Avenue,,Beaumont Hill,,,,O,,N,E0036655,Beaumont Hill,Darlington,,,,,,1,UKOS,429241,518639,-1.549321,54.562146,BCT,MKD,OTH,,,,015,2005-09-07T00:00:00.000,2013-12-05T16:39:33.000,3,revise,active
07605008,dloadaga,,,Hartlea Avenue,,,,Hartlea Avenue,,Beaumont Hill,,,,I,,S,E0036655,Beaumont Hill,Darlington,,,,,,0,UKOS,429259,518573,-1.549049,54.561552,BCT,MKD,OTH,,,,015,2005-09-07T00:00:00.000,2013-12-05T16:40:16.000,4,revise,active
07605009,dloadagd,,,Little Burdon Subway,,,,Little Burdon Far,,A66,,,,O,,E,E0036677,Little Burdon,,,,,,,1,UKOS,432805,516420,-1.494455,54.541996,BCT,MKD,OTH,,,,015,2005-09-07T00:00:00.000,2013-09-04T10:48:52.000,3,revise,inactive
07605012,dloadagp,,,Great Burdon,,,,Great Burdon Green,,Stockton Road,,,,O,,E,E0052967,Great Burdon,Darlington,,,,,,0,UKOS,431761,516446,-1.510588,54.542296,BCT,MKD,OTH,,,,015,2005-09-16T00:00:00.000,2009-08-27T08:30:00.000,2,revise,active
