ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
5130ABC10000,cnwjdtm,,,Copthorn Road,,,,,,Llanrwst Road,,,,,,NW,E0054160,Colwyn Bay,,,,,,,false,UKOS,283873,378211,-3.743491641,53.288099302,BCT,MKD,OTH,,,,014,2024-05-30T11:11:09,2024-05-30T11:09:44,,new,active
5130ABC10001,cnwjdtp,,,Troon Way,,,,,,Troon Way,,,,,,SE,E0054160,Colwyn Bay,,,,,,,false,UKOS,284128,377966,-3.739578851,53.285953932,BCT,MKD,OTH,,,,014,2024-05-30T11:17:03,2024-05-30T11:17:32,1,revise,active
5130ABC10002,cnwjdtw,,,Sunningdale Avenue,,,,,,Troon Way,,,,,,S,E0054160,Colwyn Bay,,,,,,,false,UKOS,284069,378174,-3.7405394,53.287809813,BCT,MKD,OTH,,,,014,2024-05-30T11:31:11,2024-05-30T11:28:59,,new,active
5130ABC10003,cnwjdwa,,,Bryn Cadno,,,,,,Bryn Cadno,,,,,,SE,E0054160,Colwyn Bay,,,,,,,false,UKOS,284416,378146,-3.735326482,53.287634088,BCT,MKD,OTH,,,,014,2024-05-30T11:40:37,2024-05-30T11:39:30,,new,active
5130ABC10004,cnwjdwd,,,Dinerth Road,,,,,,Dinerth Road,,,,,,SW,E0036633,Rhos-on-Sea,Colwyn Bay,,,,,,false,UKOS,282875,380248,-3.759207205,53.306180905,BCT,MKD,OTH,,,,014,2024-06-11T15:31:15,2024-06-11T15:30:15,,new,active
5130ABC99988,cnwjdmw,,,Trem Arfon,,,,,,,,,,,,NE,E0054176,Llanrwst,,,,,,,false,UKOS,280224,361962,-3.792096036,53.141298769,BCT,MKD,OTH,,,,014,2024-04-11T14:49:18,2024-04-11T15:01:04,1,revise,active
5130ABC99989,cnwjdpa,,,Waterloo Bridge,,,,,,A470,,,,,,S,E0054154,Betws-y-Coed,,,,,,,false,UKOS,279927,356049,-3.79431968,53.0881061,BCT,MKD,OTH,,,,014,2024-05-29T10:01:28,2024-05-29T10:00:25,,new,active
5130ABC99990,cnwjdpd,,,The Village Shop,,,,,,Llanrwst Road,,,,,,S,E0036580,Gyffin,Conwy,,,,,,false,UKOS,277739,376928,-3.834963834,53.275192231,BCT,MKD,OTH,,,,014,2024-05-29T13:06:03,2024-06-03T15:42:37,1,revise,active
5130ABC99991,cnwjdpg,,,Ysgol Aberconwy,,,,,,Morfa Drive,,,,opp,,N,E0054161,Conwy,,,,,,,false,UKOS,277541,378207,-3.838424779,53.286637183,BCT,MKD,OTH,,,,014,2024-05-29T13:12:37,2024-05-29T13:11:30,,new,active
5130ABC99992,cnwjdpj,,,Deganwy Primary School,,,,,,Pentywyn Road,,,,,,NE,E0036651,Tywyn,Llandudno Junction,,,,,,false,UKOS,278737,378761,-3.820705666,53.291889585,BCT,MKD,OTH,,,,014,2024-05-29T13:53:13,2024-06-03T15:42:39,1,revise,active
