ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
15800001,soadgapg,,,East Beach,,,,East Beach Shoebury,,Rampart Terrace,,,,SW-bound,,SW,E0042047,Shoeburyness,Southend-on-Sea,,Southend-on-Sea,,Shoeburyness,,0,UKOS,594125,184768,0.7971940770,51.5284447058,BCT,MKD,OTH,,,,053,2006-10-02T00:00:00,2016-04-24T13:22:43,6,revise,active
15800002,soadgamw,,,Shoeburyness Railway Station,,,,Hinguar - Primary,,High Street,,,,o/s,,NE,E0042047,Shoeburyness,Southend-on-Sea,,Southend-on-Sea,,Shoeburyness,,1,UKOS,594047,185057,0.7962301384,51.5310669168,BCT,MKD,OTH,,,,053,2006-10-02T00:00:00,2023-07-31T08:06:22,58,revise,active
15800003,soadgamt,,,Shoeburyness Railway Station,,,,Hinguar - Primary,,High Street,,,,opp,,SW,E0042047,Shoeburyness,Southend-on-Sea,,Southend-on-Sea,,Shoeburyness,,1,UKOS,594012,184970,0.7956782915,51.5302976131,BCT,MKD,OTH,,,,053,2006-10-02T00:00:00,2023-07-31T08:06:22,59,revise,active
15800004,soadgapa,,,Southchurch Avenue turn,,,,,,High Street,,,,adj,,NE,E0042047,Shoeburyness,Southend-on-Sea,,Southend-on-Sea,,Shoeburyness,,0,UKOS,594173,185311,0.7981843255,51.5333047289,BCT,MKD,OTH,,,,053,2006-10-02T00:00:00,2023-07-31T08:06:22,61,revise,active
15800005,soadadwd,,,Southchurch Avenue turn,,,,,,High Street,,,,opp,,SW,E0042047,Shoeburyness,Southend-on-Sea,,Southend-on-Sea,,Shoeburyness,,0,UKOS,594148,185240,0.7977852240,51.5326756908,BCT,MKD,OTH,,,,053,2006-10-02T00:00:00,2023-07-31T08:06:22,61,revise,active
15800006,soadadwg,,,Blackgate Road,,,,,,Wakering Road,,,,S-bound,,S,E0042043,North Shoebury,Shoeburyness,,Southend-on-Sea,,North Shoebury,,0,UKOS,594256,185532,0.7995013082,51.5352609286,BCT,MKD,OTH,,,,053,2006-10-02T00:00:00,2023-07-31T08:06:22,57,revise,active
15800007,soadgapd,,,Blackgate Road,,,,,,Wakering Road,,,,N-bound,,N,E0042043,North Shoebury,Shoeburyness,,Southend-on-Sea,,North Shoebury,,0,UKOS,594250,185544,0.7994215231,51.5353707595,BCT,MKD,OTH,,,,053,2006-10-02T00:00:00,2023-07-31T08:06:22,57,revise,active
15800008,soadgtaw,,,Constable Way,,,,,,Wakering Road,,,,adj,,NE,E0042043,North Shoebury,Shoeburyness,,Southend-on-Sea,,North Shoebury,,0,UKOS,594396,185939,0.8017418745,51.5388679017,BCT,MKD,OTH,,,,053,2006-10-02T00:00:00,2023-07-31T08:06:22,58,revise,active
15800009,soadadwj,,,Picasso Way,,,,,,Constable Way,,,,opp,,W,E0042043,North Shoebury,Shoeburyness,,Southend-on-Sea,,North Shoebury,,0,UKOS,594265,185883,0.7998244387,51.5384100477,BCT,MKD,OTH,,,,053,2006-10-02T00:00:00,2023-07-31T08:06:22,57,revise,active
15800010,soadadwm,,,Picasso Way,,,,,,Constable Way,,,,adj,,E,E0042043,North Shoebury,Shoeburyness,,Southend-on-Sea,,North Shoebury,,0,UKOS,594295,185885,0.8002575731,51.5384176921,BCT,MKD,OTH,,,,053,2006-10-02T00:00:00,2023-07-31T08:06:22,57,revise,active
