ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
640010712,36325837,,,Rossie Avenue,,,,,,East Balgillo Road,,,,at,,N,ES000239,Balgillo,Broughty Ferry,,,,,,0,UKOS,346349,732268,-2.872637,56.479444,BCT,MKD,TIP,,,,119,2006-08-25T00:00:00.000,2009-06-29T00:00:00.000,2,revise,active
640010714,36325838,,,Claypotts Junction,,,,,,Arbroath Road,,,,at,,E,ES000239,Balgillo,Broughty Ferry,,,,,,0,UKOS,345487,732163,-2.886608,56.478402,BCT,MKD,TIP,,,,119,2006-08-25T00:00:00.000,2010-05-04T00:00:00.000,4,revise,inactive
640010716,36325839,,,Grange Road,,,,-,,A92,,,,at,,W,N0078389,Panmurefield,,,,,,,0,UKOS,348296,732995,-2.841176,56.486193,BCT,MKD,PTP,,,,119,2006-08-30T00:00:00.000,2020-08-26T15:55:49.000,6,revise,active
640010718,36325843,,,Royal Victoria Hospital,,,,,,Hospital Grounds,,,,at,,SE,ES000091,Balgay,Dundee,,,,,,0,UKOS,337543,730495,-3.015155,56.46243,BCT,MKD,PTP,,,,119,2006-10-10T00:00:00.000,2018-11-29T11:21:14.000,11,revise,active
640010720,36325856,,,Dornie Place,,,,-,,Lochinver Crescent,,,,at,,N,ES002588,Menzieshill,Dundee,,,,,,0,UKOS,335106,731000,-3.054821,56.466637,BCT,HAR,OTH,,,,119,2006-10-10T00:00:00.000,2013-10-31T12:19:57.000,8,revise,inactive
640010722,36325858,,,Whitefauld Road,,,,-,,Invergowrie Drive,,,,at,,N,ES003154,Riverside,Dundee,,,,,,0,UKOS,336612,730117,-3.030169,56.458911,BCT,HAR,OTH,,,,119,2006-10-10T00:00:00.000,2024-02-07T11:15:41.619,10,revise,inactive
640010724,36325857,,,Botanic Gardens,,,,-,,Newhall Gardens,,,,opp,,N,ES003154,Riverside,Dundee,,,,,,0,UKOS,336861,729751,-3.026041,56.455656,BCT,HAR,OTH,,,,119,2006-10-10T00:00:00.000,2009-10-07T00:00:00.000,5,revise,active
640010726,36325842,,,Douglasfield,,,,-,,Douglas Road,,,,opp,,S,ES001047,Douglas,Dundee,,,,,,0,UKOS,343353,732373,-2.921294,56.480036,BCT,MKD,PTP,,,,119,2006-10-10T00:00:00.000,2010-05-04T00:00:00.000,6,revise,inactive
640010728,36324768,,,Douglasfield,,,,-,,Douglas Road,,,,at,,N,ES001047,Douglas,Dundee,,,,,,0,UKOS,343330,732376,-2.921668,56.48006,BCT,MKD,PTP,,,,119,2006-10-10T00:00:00.000,2010-05-04T00:00:00.000,4,revise,inactive
640011025,36325859,,,Wentworth Road,,,,-,,Turnberry Avenue,,,,opp,,E,ES000131,Ardler,Dundee,,,,,,0,UKOS,337239,733428,-3.020795,56.488736,BCT,MKD,PTP,,,,119,2007-02-01T00:00:00.000,2009-10-23T00:00:00.000,8,revise,active
640011027,36325862,,,Wentworth Road,,,,-,,Turnberry Avenue,,,,at,,W,ES000131,Ardler,Dundee,,,,,,0,UKOS,337235,733420,-3.020858,56.488663,BCT,MKD,PTP,,,,119,2007-02-01T00:00:00.000,2009-10-23T00:00:00.000,6,revise,active
640011034,36325863,,,Layby,,,,-,,Seagate,,,,at,,W,ES000536,Dundee City Centre,Dundee,,,,,,0,UKOS,340569,730558,-2.966072,56.463388,BCT,MKD,PPT,,,,119,2007-06-08T00:00:00.000,2009-11-03T00:00:00.000,2,revise,inactive
640011036,36325864,,,library,,,,-,,Queen Street,,,,adj,,E,ES000481,Broughty Ferry,,,,,,,0,UKOS,346248,731010,-2.874017,56.468132,BCT,MKD,PPT,,,,119,2007-06-08T00:00:00.000,2009-11-03T00:00:00.000,2,revise,inactive
640011155,36325865,,,Brook Close,,,,-,,Brook Street,,,,at,,NW,N0074755,West End,Dundee,,,,,,0,UKOS,339272,730340,-2.987066,56.461265,BCT,MKD,PPT,,,,119,2007-06-14T00:00:00.000,2013-04-18T09:06:57.000,4,revise,active
640011157,36325867,,,Brook Close,,,,-,,Brook Street,,,,opp,,SE,N0074755,West End,Dundee,,,,,,0,UKOS,339249,730363,-2.987444,56.461468,BCT,MKD,PPT,,,,119,2007-06-14T00:00:00.000,2013-04-18T09:08:49.000,5,revise,active
640011159,36325868,,,Forest Park Road,,,,-,,Milnbank Road,,,,at,,W,ES000091,Balgay,Dundee,,,,,,0,UKOS,338921,730435,-2.992783,56.462072,BCT,MKD,PPT,,,,119,2007-06-14T00:00:00.000,2013-04-18T09:07:32.000,6,revise,active
640011161,36325869,,,Rosefield Street,,,,-,,Milnbank Road,,,,opp,,E,ES000091,Balgay,Dundee,,,,,,0,UKOS,338784,730473,-2.995015,56.462396,BCT,MKD,PPT,,,,119,2007-06-14T00:00:00.000,2013-04-18T09:08:08.000,5,revise,active
640011163,36325873,,,Strathmartine Road,,,,-,,Camperdown Road,,,,at,,W,ES001054,Downfield,Dundee,,,,,,0,UKOS,338923,733206,-2.993401,56.486964,BCT,MKD,PPT,,,,119,2007-06-14T00:00:00.000,2009-11-04T00:00:00.000,5,revise,active
640011165,36325874,,,Strathmartine Road,,,,-,,Camperdown Road,,,,adj,,E,ES001054,Downfield,Dundee,,,,,,0,UKOS,338882,733224,-2.994071,56.48712,BCT,MKD,PPT,,,,119,2007-06-14T00:00:00.000,2009-11-04T00:00:00.000,6,revise,active
640011167,36325875,,,Law Road,,,,-,,Kinghorne Road,,,,at,,N,ES002311,Law,Dundee,,,,,,0,UKOS,339520,731256,-2.983255,56.469525,BCT,HAR,OTH,,,,119,2007-06-14T00:00:00.000,2012-07-13T13:45:25.000,4,revise,inactive
640011169,36325876,,,Glentrium Terrace,,,,-,,Johnston Avenue,,,,near,,N,ES001055,Strathmartine,Dundee,,,,,,0,UKOS,338881,731990,-2.993797,56.476035,BCT,HAR,OTH,,,,119,2007-06-14T00:00:00.000,2010-05-04T00:00:00.000,3,revise,inactive
640011661,,,,boat brae,,,,-,,newport,,,,at,,,N0071841,Newport,,,,,,,0,UKOS,341797,727552,-2.945476,56.43654,BCS,,PTP,,,,119,2007-07-03T00:00:00.000,2009-11-03T00:00:00.000,3,revise,inactive
640011674,36325878,,,Pitkerro House,,,,-,,Kellas Road,,,,opp,,N,ES003858,Whitfield,Dundee,,,,,,0,UKOS,345120,733702,-2.89289,56.492184,BCT,MKD,PTP,,,,119,2007-11-09T00:00:00.000,2010-07-06T00:00:00.000,7,revise,active
640011676,36325879,,,Pitkerro House,,,,-,,Kellas Road,,,,near,,S,ES003858,Whitfield,Dundee,,,,,,0,UKOS,345129,733699,-2.892744,56.492158,BCT,MKD,PTP,,,,119,2007-11-09T00:00:00.000,2010-07-23T00:00:00.000,10,revise,active
640011678,36325892,,,Logan Crescent,,,,-,,St Martins Drive,,,,at,,E,N0074756,Craigowl,Dundee,,,,,,0,UKOS,337859,734749,-3.011044,56.500684,BCT,MKD,PTP,,,,119,2007-11-09T00:00:00.000,2010-06-03T00:00:00.000,11,revise,inactive
640011680,36325893,,,Gauldie Place,,,,-,,St Martins Avenue,,,,at,,W,N0074756,Craigowl,Dundee,,,,,,0,UKOS,337780,734642,-3.012302,56.499713,BCT,MKD,PTP,,,,119,2007-11-09T00:00:00.000,2011-01-19T00:00:00.000,9,revise,inactive
640011693,36325894,,,James Arnott Drive,,,,-,,Kirsty Semple Way,,,,near,,N,N0067148,Ninewells,Dundee,,,,,,0,UKOS,335773,730726,-3.043931,56.464267,BCT,MKD,TIP,,,,119,2008-03-04T00:00:00.000,2009-11-19T00:00:00.000,4,revise,active
640011695,36325895,,,James Arnott Drive,,,,`,,Kirsty Semple Way,,,,at,,S,N0067148,Ninewells,Dundee,,,,,,0,UKOS,335779,730724,-3.043833,56.46425,BCT,MKD,TIP,,,,119,2008-03-04T00:00:00.000,2009-11-19T00:00:00.000,4,revise,active
640011697,36325896,,,St Andrews Church,,,,-,,King Street,,,,at,,NE,ES000536,Dundee City Centre,Dundee,,,,,,0,UKOS,340480,730658,-2.967539,56.464275,BCT,MKD,TIP,,,,119,2008-03-10T00:00:00.000,2010-07-01T00:00:00.000,2,revise,inactive
640011699,36325897,,,Wishart Centre,,,,-,,King Street,,,,opp,,NE,ES000536,Dundee City Centre,Dundee,,,,,,0,UKOS,340655,730786,-2.964729,56.465447,BCT,MKD,TIP,,,,119,2008-03-10T00:00:00.000,2008-10-31T00:00:00.000,3,revise,inactive
640011701,36325898,,,Crescent Street,,,,-,,Princes Street,,,,at,,NE,ES000699,Eastport,Dundee,,,,,,0,UKOS,340888,730871,-2.960967,56.46624,BCT,MKD,TIP,,,,119,2008-03-10T00:00:00.000,2008-11-03T00:00:00.000,1,revise,inactive
