ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
60801,93823798,,,Allerdyce Road,,,,Great Western Retail Park,,Great Western Road,,,,opp,,NW,ES000387,Blairdardie,Glasgow,,CLYDEBANK,,,,0,,251261,670414,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,inactive
608010,93823547,,,Spinners Lane,,,,Spinners Lane,,Faifley Road,,,,after,,N,ES001331,Faifley,Clydebank,,FAIFLEY,,,,0,,249936,673239,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080100,93823282,,,Ellisland Avenue,,,,St Eunans church,,Kirkoswald Drive,,,,opp,,NE,N0078830,Drumry,Clydebank,,CLYDEBANK,,,,0,,250174,671463,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080101,93823526,,,Cleddans View,,,,Cleddans View,,Kirkoswald Drive,,,,at,,SE,N0078830,Drumry,Clydebank,,CLYDEBANK,,,,0,,250380,671464,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080102,93823595,,,Ellisland Avenue,,,,Ellisland Avenue,,Kirkoswald Drive,,,,at,,NW,N0078830,Drumry,Clydebank,,CLYDEBANK,,,,0,,250419,671426,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080103,93823838,,,Riddell Street,,,,Riddell Street,,Kirkoswald Drive,,,,opp,,SE,N0078830,Drumry,Clydebank,,CLYDEBANK,,,,0,,250525,671235,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080104,93824326,,,Riddell Street,,,,Riddell Street,,Kirkoswald Drive,,,,at,,NE,N0078830,Drumry,Clydebank,,CLYDEBANK,,,,0,,250483,671288,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080105,93824567,,,Peel View,,,,Peel View,,Kirkoswald Drive,,,,opp,,NW,N0078830,Drumry,Clydebank,,CLYDEBANK,,,,0,,250662,671084,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080106,93824582,,,Robert Burns Avenue,,,,Robert Burns Avenue,,Kirkoswald Drive,,,,opp & after,,SE,N0078830,Drumry,Clydebank,,CLYDEBANK,,,,0,,250733,671023,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080108,93824726,,,Clydebank police station,,,,Clydebank police station,,Montrose Street,,,,opp,,E,N0078830,Drumry,Clydebank,,CLYDEBANK,,,,0,,250140,670881,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,inactive
6080109,93824397,,,Kilbowie Road,,,,Kilbowie Road,,Second Avenue,,,,before,,E,ES000746,Clydebank,,,CLYDEBANK,,,,0,,249798,670962,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
608011,93823649,,,Watchmeal Crescent,,,,Watchmeal Crescent,,Faifley Road,,,,after,,W,ES001331,Faifley,Clydebank,,CLYDEBANK,,,,0,,250211,673262,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080110,93823427,,,Singer Street,,,,Singer Street,,Second Avenue,,,,opp,,NW,ES000746,Clydebank,,,CLYDEBANK,,,,0,,249619,670986,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080111,93823257,,,Singer Street,,,,Singer Street,,Second Avenue,,,,at,,SE,ES000746,Clydebank,,,CLYDEBANK,,,,0,,249519,671032,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080113,93824243,,,First Terrace,,,,First Terrace,,Second Avenue,,,,at,,SE,ES000746,Clydebank,,,CLYDEBANK,,,,0,,249273,671147,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080114,93824393,,,First Terrace,,,,First Terrace,,Second Avenue,,,,opp,,NW,ES000746,Clydebank,,,CLYDEBANK,,,,0,,249257,671142,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080115,93823732,,,Osborne Street,,,,Osborne Street,,Second Avenue,,,,at,,SE,ES000746,Clydebank,,,CLYDEBANK,,,,0,,249142,671209,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080116,93824296,,,Boquhanran Road,,,,Boquhanran Road,,Second Avenue,,,,before,,NW,ES000746,Clydebank,,,CLYDEBANK,,,,0,,249109,671212,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080117,93823563,,,Albert Road,,,,Albert Road,,Second Avenue,,,,at,,SE,N0078723,Parkhall,Clydebank,,CLYDEBANK,,,,0,,248917,671316,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080118,93824324,,,St Stephens Court,,,,St Stephens Court,,Second Avenue,,,,after,,NW,N0078723,Parkhall,Clydebank,,CLYDEBANK,,,,0,,248798,671395,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080119,93823258,,,Ramsay Street,,,,Ramsay Street,,Park Road,,,,Near,,S,N0078723,Parkhall,Clydebank,,CLYDEBANK,,,,0,,248735,671566,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
608012,93823298,,,John Burnside Drive,,,,John Burnside Drive,,Faifley Road,,,,Opp,,E,ES001331,Faifley,Clydebank,,CLYDEBANK,,,,0,,250373,673309,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080120,93824273,,,Duntocher Road,,,,Duntocher Road,,Park Road,,,,At,,N,N0078723,Parkhall,Clydebank,,CLYDEBANK,,,,0,,248712,671616,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080121,93823958,,,Duntocher Road,,,,Opp 74 Duntocher Road,,Duntocher Road,,,,opp 74,,NE,N0078723,Parkhall,Clydebank,,CLYDEBANK,,,,1,,248794,671687,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080122,93823963,,,Boquhanran House,,,,Boquhanran House,,Duntocher Road,,,,Opp,,SW,N0078723,Parkhall,Clydebank,,CLYDEBANK,,,,1,,248840,671691,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080123,93823725,,,Parkhall Road,,,,Parkhall Road,,Duntocher Road,,,,opp,,W,N0078723,Parkhall,Clydebank,,CLYDEBANK,,,,1,,249024,671775,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080124,93823238,,,Parkhall Road,,,,Parkhall Road,,Duntocher Road,,,,at,,E,N0078723,Parkhall,Clydebank,,CLYDEBANK,,,,1,,249067,671787,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080125,93824232,,,Kilbowie Roundabout,,,,264 Duntocher Road,,Duntocher Road,,,,before,,E,N0078723,Parkhall,Clydebank,,CLYDEBANK,,,,1,,249580,672076,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080127,93823573,,,Chestnut Drive,,,,Chestnut Drive,,Duntocher Road,,,,at,,NE,N0078723,Parkhall,Clydebank,,CLYDEBANK,,,,1,,249361,672074,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080129,93823628,,,Limetree Drive,,,,Limetree Drive,,Duntocher Road,,,,at,,N,N0078723,Parkhall,Clydebank,,CLYDEBANK,,,,1,,249230,671882,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
608013,93823849,,,John Burnside Drive,,,,John Burnside Drive,,Faifley Road,,,,before,,W,ES001331,Faifley,Clydebank,,CLYDEBANK,,,,0,,250482,673317,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080130,93823726,,,Limetree Drive,,,,Limetree Drive,,Duntocher Road,,,,opp,,S,N0078723,Parkhall,Clydebank,,CLYDEBANK,,,,1,,249246,671874,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080131,93823979,,,Regent Street,,,,Regent Street,,Duntocher Road,,,,after,,NE,N0078723,Parkhall,Clydebank,,CLYDEBANK,,,,1,,248570,671507,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080132,93823867,,,Stevenston Street,,,,Stevenston Street,,Duntocher Road,,,,after,,SW,N0078723,Parkhall,Clydebank,,CLYDEBANK,,,,1,,248570,671485,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080133,93823927,,,Singer Road,,,,Singer Road,,Duntocher Road,,,,after,,SW,N0068070,Dalmuir,Clydebank,,CLYDEBANK,,,,1,,248471,671271,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080134,93823749,,,Dumbarton Road,,,,Dumbarton Road,,Duntocher Road,,,,after,,NE,N0068070,Dalmuir,Clydebank,,CLYDEBANK,,,,1,,248442,671242,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080135,93823697,,,Caledonia Street,,,,Caledonia Street,,Dumbarton Road,,,,opp,,SE,N0068070,Dalmuir,Clydebank,,CLYDEBANK,,,,1,,248531,671095,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080136,93823568,,,Caledonia Street,,,,Caledonia Street,,Dumbarton Road,,,,at,,NW,N0068070,Dalmuir,Clydebank,,CLYDEBANK,,,,1,,248531,671075,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080137,93823932,,,Nairn Street,,,,Nairn Street,,Dumbarton Road,,,,after,,SE,N0068070,Dalmuir,Clydebank,,CLYDEBANK,,,,1,,248644,671001,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080138,93823724,,,Shaftesbury Street,,,,Shaftesbury Street,,Dumbarton Road,,,,after,,NW,N0068070,Dalmuir,Clydebank,,CLYDEBANK,,,,1,,248703,670926,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080139,93824295,,,Agamemnon Street,,,,Agamemnon Street,,Dumbarton Road,,,,before,,NW,ES000746,Clydebank,,,CLYDEBANK,,,,1,,248900,670760,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
608014,93823742,,,Craigpark Street,,,,Craigpark Street,,Faifley Road,,,,at,,E,ES001331,Faifley,Clydebank,,CLYDEBANK,,,,0,,250564,673327,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080140,93824348,,,Boquhanran Road,,,,Boquhanran Road,,Dumbarton Road,,,,after,,SE,ES000746,Clydebank,,,CLYDEBANK,,,,1,,248915,670770,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080141,93824259,,,West Dumbarton Council Depot,,,,West Dumbarton Council Depot,,Dumbarton Road,,,,at,,NW,ES000746,Clydebank,,,CLYDEBANK,,,,1,,249022,670660,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080142,93824257,,,West Dumbarton Council Depot,,,,West Dumbarton Council Depot,,Dumbarton Road,,,,opp,,SE,ES000746,Clydebank,,,CLYDEBANK,,,,1,,249053,670653,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080143,93823976,,,Cable Depot Road,,,,Cable Depot Road,,Dumbarton Road,,,,opp,,SE,ES000746,Clydebank,,,CLYDEBANK,,,,1,,249318,670410,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080144,93823564,,,Cable Depot Road,,,,Cable Depot Road,,Dumbarton Road,,,,before,,NW,ES000746,Clydebank,,,CLYDEBANK,,,,1,,249333,670378,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080145,93824287,,,Clydebank Library,,,,Clydebank Library,,Dumbarton Road,,,,opp,,SE,ES000746,Clydebank,,,CLYDEBANK,,,,1,,249499,670245,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080146,93824529,,,Hall Street,,,,Hall Street,,Dumbarton Road,,,,at,,NW,ES000746,Clydebank,,,CLYDEBANK,,,,1,,249578,670145,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080147,93823638,,,Clydebank Railway Station,,,,Clydebank Railway Station,,Chalmers Street,,,,at,,NW,ES000746,Clydebank,,,CLYDEBANK,,,,1,,249775,670144,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080148,93823767,,,Clydebank Railway Station,,,,Clydebank Railway Station,,Chalmers Street,,,,opp,,SE,ES000746,Clydebank,,,CLYDEBANK,,,,1,,249811,670126,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080149,93823846,,,Swindon Street,,,,Swindon Street,,Dumbarton Road,,,,opp,,NW,N0068070,Dalmuir,Clydebank,,CLYDEBANK,,,,1,,248287,671280,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
608015,93823274,,,Abbeylands Road,,,,Abbeylands Road,,Faifley Road,,,,opp,,E,ES001331,Faifley,Clydebank,,CLYDEBANK,,,,0,,250827,673364,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080150,93823457,,,French Street,,,,French Street,,Dumbarton Road,,,,opp,,SE,N0068070,Dalmuir,Clydebank,,CLYDEBANK,,,,1,,248238,671357,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080151,93823654,,,Burns Street,,,,Burns Street,,Dumbarton Road,,,,opp,,NW,N0068070,Dalmuir,Clydebank,,CLYDEBANK,,,,1,,248108,671441,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080152,93823276,,,Scott Street,,,,Mountblow Road,,Dumbarton Road,,,,before,,SE,N0068070,Dalmuir,Clydebank,,CLYDEBANK,,,,1,,248030,671522,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080153,93823497,,,Dumbarton Road,,,,Dumbarton Road,,Mountblow Road,,,,Before,,SW,N0078722,Mountblow,Clydebank,,CLYDEBANK,,,,0,,247981,671638,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080154,93823873,,,Dumbarton Road,,,,Dumbarton Road,,Mountblow Road,,,,After,,NE,N0078722,Mountblow,Clydebank,,CLYDEBANK,,,,0,,247973,671646,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080155,93823253,,,Cedar Avenue,,,,Cedar Avenue,,Mountblow Road,,,,opp,,SW,N0078722,Mountblow,Clydebank,,CLYDEBANK,,,,0,,248090,671806,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080156,93823952,,,Lilac Avenue,,,,Lilac Avenue,,Mountblow Road,,,,at,,NE,N0078722,Mountblow,Clydebank,,CLYDEBANK,,,,0,,248103,671851,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6080157,93825439,,,Melbourne Avenue,,,,Melbourne Avenue,,Muntblow Road,,,,after,,N,N0078722,Mountblow,Clydebank,,CLYDEBANK,,,,0,,248093,672169,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,inactive
6080158,93825729,,,Mountblow Road,,,,opp 83,,Mountblow Road,,,,opp 83,,S,N0078722,Mountblow,Clydebank,,CLYDEBANK,,,,0,,248112,672145,,,BCT,MKD,OTH,,,,117,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,inactive
