ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
5310ANZ12863,nwpdmwd,,,Queensway,,,,,,Queensway,,,,Q3,,SW,E0039779,Newport,,,,,,,true,UKOS,331002,188366,-2.997363297,51.589899352,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-22T09:37:25,7,revise,active
5310ANZ12864,nwpdagp,,,Clevedon Road,,,,,,Christchurch Road,,,,oppositte,,SE,E0054442,Beechwood,Newport,,,,,,true,UKOS,333061,188855,-2.967740342,51.594548988,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:33:46,8,revise,active
5310ANZ12865,nwpdagt,,,Clevedon Road,,,,,,Christchurch Road,,,,after,,NW,E0054442,Beechwood,Newport,,,,,,true,UKOS,333061,188841,-2.967737667,51.594423127,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:33:46,6,revise,active
5310ANZ12871,nwpdadm,,,Newport Retail Park,,,,Maesglas Tesco,,Grounds,,,,at,,W,E0039776,Maesglas,Newport,,,,,,true,UKOS,330143,186566,-3.009402059,51.573616131,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2025-05-14T12:38:26,8,revise,active
5310ANZ16720,nwpgjdw,,,Morrisons,,,,Rogerstone Morrisons,,Grounds,,,,in,,SW,E0054462,Rogerstone,,,,,,,true,UKOS,325382,189250,-3.078659994,51.597133554,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2025-05-12T11:20:31,8,revise,active
5310ANZ16721,nwpdmtd,,,St Woolos Hospital (Top),,St Woolos (Top),,,,Stow Hill,,,,nr,,S,E0039779,Newport,,,,,,,true,UKOS,330679,187549,-3.001863434,51.582519541,BCT,CUS,OTH,,,,035,2000-01-01T00:00:00,2025-05-12T12:50:59,7,revise,active
5310ANZ16722,nwpdmtg,,,St Woolos Hospital (Bottom),,St Woolos (Bottom),,,,Friars Road,,,,adj,,SW,E0039779,Newport,,,,,,,true,UKOS,330669,187420,-3.00198222,51.581358604,BCT,CUS,OTH,,,,035,2000-01-01T00:00:00,2025-05-12T12:50:17,6,revise,active
5310ANZ16723,nwpdmjg,,,Royal Gwent Hospital Grounds,,Royal Gwent Hospital,,Royal Gwent Hospital Grounds,,Grounds,,,,in,,SE,E0039779,Newport,,,,,,,true,UKOS,331132,187287,-2.99527515,51.580219798,BCT,CUS,OTH,,,,035,2000-01-01T00:00:00,2025-05-12T12:47:38,6,revise,active
5310ANZ16726,nwpdmwt,,,Westgate Hotel,,,,Westgate Hotel,,Stow Hill,,,,nr,,NE,E0039779,Newport,,,,,,,false,UKOS,331032,188123,-2.996882587,51.587723166,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:33:34,3,revise,active
5310ANZ16727,nwpdmtm,,,Charles Street,,,,,,Stow Hill,,,,opposite,,N,E0039779,Newport,,,,,,,true,UKOS,331022,187898,-2.996982616,51.585699197,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:33:45,5,revise,active
5310ANZ16728,nwpdgtw,,,Felnex Industrial Estate,,,,,,Mariner Way,,,,at,,W,E0054451,Liswerry,Newport,,,,,,true,UKOS,332415,185995,-2.976513234,51.568760239,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:33:38,4,revise,inactive
5310ANZ16729,nwpdmwp,,,Weight and Measures Office,,,,,,Mariner Way,,,,nr,,N,E0054451,Liswerry,Newport,,,,,,true,UKOS,332381,186060,-2.97701624,51.569340509,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:33:33,4,revise,inactive
5310ANZ16730,nwpdjdg,,,Newport Business Centre,,Business Centre,,Reevesland Industrial Estate,,Corporation Road,,,,opposite,,S,E0054451,Liswerry,Newport,,,,,,true,UKOS,332928,186397,-2.96918958,51.572430911,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2025-05-12T12:33:00,9,revise,active
5310ANZ16731,nwpdjda,,,Newport Business Centre,,Business Centre,,Reevesland Industrial Estate,,Corporation Road,,,,o/s,,N,E0054451,Liswerry,Newport,,,,,,true,UKOS,332921,186446,-2.969300033,51.572875287,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2025-05-12T12:34:18,8,revise,active
5310ANZ16732,nwpdmtj,,,Stephenson Street,,,,,,Corporation Road,,,,before,,SW,E0054451,Liswerry,Newport,,,,,,true,UKOS,332907,186130,-2.969441562,51.570032758,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:34:07,4,revise,inactive
5310ANZ16733,nwpdjpa,,,Monsanto Chemical Works,,,,,,Traston Road,,,,nr,,SW,E0054451,Liswerry,Newport,,,,,,true,UKOS,333419,185819,-2.961996298,51.56729764,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:33:23,4,revise,inactive
5310ANZ16742,nwpdagd,,,Hove Avenue,,,,,,Christchurch Road,,,,after,,SW,E0054442,Beechwood,Newport,,,,,,true,UKOS,333182,188813,-2.965985818,51.594185796,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:33:54,5,revise,active
5310ANZ16743,nwpdtpj,,,Primrose Way,,,,,,Rivermead Way,,,,after,,SE,E0054462,Rogerstone,,,,,,,true,UKOS,325664,189108,-3.074559381,51.595894356,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:34:02,4,revise,active
5310ANZ16744,nwpdtpg,,,Rivermead Way,,,,,,Rivermead Way,,,,in,,E,E0054462,Rogerstone,,,,,,,true,UKOS,326078,189020,-3.068565155,51.595157824,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:34:05,4,revise,active
5310ANZ16745,nwpdtaj,,,Pye Corner Junction,,,,Pye Corner Garage,,Western Valley Road,,,,before,,SE,E0039788,Pye Corner,Newport,,,,,,true,UKOS,328139,187300,-3.038464317,51.579962395,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:33:17,5,revise,active
5310ANZ16746,nwpdtam,,,Pye Corner Junction,,,,Pye Corner Garage,,Western Valley Road,,,,after,,NW,E0039788,Pye Corner,Newport,,,,,,true,UKOS,328107,187310,-3.038928097,51.580048206,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:33:17,5,revise,active
5310ANZ16899,nwpdjgj,,,Lloyds Banking Group,,,,Lloyds Banking Group,,Penarn Way,,,,opposite,,SE,E0039779,Newport,,,,,,,true,UKOS,328506,185134,-3.032727397,51.560537038,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:33:24,6,revise,active
5310ANZ16900,nwpdjgd,,,Lloyds Banking Group,,,,,,Pencarn Way,,,,after,,NW,E0039779,Newport,,,,,,,true,UKOS,328471,185145,-3.033234441,51.560631482,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:33:24,5,revise,active
5310ANZ16901,nwpapmj,,,Panasonic,,,,,,Pencarn Way,,,,opposite,,SE,N0071309,Duffryn,Newport,,,,,,true,UKOS,328916,184764,-3.026739059,51.557262671,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:33:27,6,revise,active
5310ANZ16902,nwpapmg,,,Steeplechase Road,,,,,,Pencarn Way,,,,after,,NW,N0071309,Duffryn,Newport,,,,,,true,UKOS,328887,184775,-3.027159523,51.557357899,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:34:07,6,revise,active
5310AWA10068,nwpgdpt,,,St Mellons Country Club,,Country Club,,St Mellons Country Club,,A48,,,,nr,,NE,E0039754,Castleton,,,,,,,true,UKOS,324386,182705,-3.091625951,51.538158094,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2025-05-12T12:55:09,7,revise,active
5310AWA10070,nwpamtd,,,Castleton Old Post Office,,Castleton Cemetery,,Castleton Cemetery,,A48,,,,after Post Box,,SW,E0039754,Castleton,,,,,,,true,UKOS,325208,183374,-3.079918793,51.544286652,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2025-02-09T16:49:32,9,revise,active
5310AWA10071,nwpgdpm,,,St Mellons Country Club,,Country Club,,St Mellons Country Club,,A48,,,,nr,,SW,E0039754,Castleton,,,,,,,true,UKOS,324556,182843,-3.08920502,51.539426164,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2025-05-12T13:09:48,7,revise,active
5310AWA11446,nwpdgdg,,,Began Road,,,,,,Began Road,,,,on,,SW,E0054456,Michaelstone-y-Fedw,,,,,,,true,UKOS,324078,184503,-3.096454607,51.554284947,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2025-05-12T12:57:14,6,revise,active
5310AWA16965,nwpdapw,,,Malpas Library,,,,,,Pillmawr Road,,,,nr,,NE,E0054454,Malpas,Newport,,,,,,false,UKOS,330520,190642,-3.004771295,51.610301091,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:33:24,7,revise,active
5310AWA16966,nwpdawa,,,Yewberry Close,,,,,,Pillmawr Road,,,,opp junct,,E,E0054454,Malpas,Newport,,,,,,false,UKOS,330802,190687,-3.000708535,51.61074512,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:34:13,4,revise,inactive
5310AWA16967,nwpdapd,,,Pilton Vale (Bottom),,,,,,Pilton Vale,,,,nr,,N,E0054454,Malpas,Newport,,,,,,false,UKOS,331091,190862,-2.996570036,51.612349169,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:34:01,9,revise,active
5310AWA16968,nwpdawd,,,Pilton Vale Middle,,,,,,Pilton Vale,,,,at,,W,E0054454,Malpas,Newport,,,,,,false,UKOS,330977,190982,-2.998239902,51.613418665,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:34:02,4,revise,active
5310AWA16969,nwpdama,,,Pilton Vale Bungalows,,,,Pilton Vale,,Pilton Vale,,,,opposite 142,,N,E0054454,Malpas,Newport,,,,,,false,UKOS,330823,191044,-3.000475893,51.613957105,BCT,MKD,OTH,,,,035,2000-01-01T00:00:00,2024-05-02T09:34:02,5,revise,active
