ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
3100T734037,nldapagm,T734037,,Boathouse Cottage,,,,Cottage,,A68,,,,opp,,NW,E0020208,Ramshope,,,,,,,0,UKOS,373448,603721,-2.4200172,55.3268296,BCT,MKD,TIP,,,,094,2005-07-11T00:00:00.000,2011-06-03T15:46:00.000,2,revise,active
3100T734437,nldgagjd,T734437,,Boathouse Cottage,,,,Cottage,,A68,,,,adj,,SE,E0020208,Ramshope,,,,,,,0,UKOS,373490,603705,-2.4193538,55.3266881,BCT,MKD,TIP,,,,094,2005-07-11T00:00:00.000,2011-06-03T15:47:00.000,2,revise,active
3100T748032,nldgjmwg,T748032,,Reservoir Cottages,,,,1 Reservoir Cottages,,A68,,,,adj,,W,N0070219,Catcleugh,,,,,,,0,UKOS,374851,603332,-2.3978700,55.3234082,BCT,MKD,TIP,,,,094,2005-11-24T00:00:00.000,2010-12-02T14:31:00.000,1,revise,active
3100T748033,nldadpmt,T748033,,Reservoir Cottages,,,,1 Reservoir Cottages,,A68,,,,opp,,E,N0070219,Catcleugh,,,,,,,0,UKOS,374862,603343,-2.3976977,55.3235076,BCT,MKD,TIP,,,,094,2005-11-24T00:00:00.000,2010-12-02T14:32:00.000,1,revise,active
3100T763028,nldagjmt,T763028,,Village Road,,,,Byrness junction,,A68,,,,opp,,SE,E0020080,Byrness,,,,,,,0,UKOS,376410,602849,-2.3732762,55.3191455,BCT,MKD,TIP,,,,094,2005-07-12T00:00:00.000,2023-02-08T15:33:07.105,2,revise,active
3100T764028,nldgjptw,T764028,,Village Road,,,,Byrness junction,,A68,,,,adj,,NW,E0020080,Byrness,,,,,,,0,UKOS,376435,602819,-2.3728797,55.3188772,BCT,MKD,TIP,,,,094,2005-07-12T00:00:00.000,2009-04-22T10:37:00.000,1,revise,active
3100T771022,nldatamt,T771022,,Byrness Hotel,,,,landmark,,A68,,,,opp,,NW,E0020080,Byrness,,,Otterburn,,Byrness,,0,UKOS,377155,602297,-2.3614916,55.3142207,BCT,MKD,TIP,,,,094,2003-03-24T00:00:00.000,2003-03-24T00:00:00.000,0,new,active
3100T771023,nldgatgm,T771023,,Byrness Hotel,,,,landmark,,A68,,,,o/s,,SE,E0020080,Byrness,,,Otterburn,,Byrness,,0,UKOS,377138,602329,-2.3617621,55.3145074,BCT,MKD,TIP,,,,094,2003-03-24T00:00:00.000,2003-03-24T00:00:00.000,0,new,active
3100T780015,nldgatjm,T780015,,Cottonshopeburnfoot,,,,Caravan and camp site,,A68,,,,southbound,,SE,E0020080,Byrness,,,,,,,0,UKOS,378022,601546,-2.3477723,55.3075120,BCT,MKD,TIP,,,,094,2003-03-24T00:00:00.000,2009-10-01T09:43:00.000,2,revise,active
3100T782012,nldapapt,T782012,,Cottonshopeburnfoot,,,,Forest Drive end,,A68,,,,northbound,,N,E0020080,Byrness,,,,,,,0,UKOS,378265,601202,-2.3439176,55.3044317,BCT,MKD,TIP,,,,094,2003-03-24T00:00:00.000,2009-10-01T09:42:00.000,2,revise,active
3100T798383,nldgpgta,T798383,,village centre,,,,The Estate House,,B6350,,,,eb,,E,E0049906,Carham,,,,,,,0,UKOS,379903,638395,-2.3208184,55.6386841,BCT,CUS,TIP,,,,094,2009-06-15T09:57:00.000,2009-12-22T09:01:00.000,1,revise,active
3100T799383,nldgpgtd,T799383,,village centre,,,,The Estate House,,B6350,,,,wb,,W,E0049906,Carham,,,,,,,0,UKOS,379873,638369,-2.3212931,55.6384492,BCT,CUS,TIP,,,,094,2009-06-15T09:58:00.000,2009-12-22T09:02:00.000,1,revise,active
3100T825386,nldgpgpt,T825386,,Post Office,,,,Wark Post Office,,B6350,,,,opp,,W,E0019834,Wark-on-Tweed,,,,,,,0,UKOS,382479,638598,-2.2799096,55.6406083,BCT,CUS,TIP,,,,094,2009-06-15T09:55:00.000,2009-06-15T09:55:00.000,0,new,active
3100T826386,nldgpgpw,T826386,,Post Office,,,,Wark Post Office,,B6350,,,,near,,E,E0019834,Wark-on-Tweed,,,,,,,0,UKOS,382555,638595,-2.2787020,55.6405841,BCT,CUS,TIP,,,,094,2009-06-15T09:53:00.000,2009-06-15T09:53:00.000,0,new,active
3100T858392,nldgjwdg,T858392,,Collingwood Arms,,,,St Helen's Church,,Main Street,,,,opp,,W,E0049909,Cornhill-on-Tweed,,,,,,,0,UKOS,385881,639274,-2.2258982,55.6467938,BCT,MKD,TIP,,,,094,2005-11-17T00:00:00.000,2010-04-15T16:33:00.000,2,revise,active
3100T858393,nldgmpwg,T858393,,Collingwood Arms,,,,Hotel,,Main Street,,,,adj,,E,E0049909,Cornhill-on-Tweed,,,,,,,0,UKOS,385825,639272,-2.2267879,55.6467742,BCT,MKD,TIP,,,,094,2005-11-17T00:00:00.000,2010-04-15T16:32:00.000,2,revise,active
3100T860393,nldgmwap,T860393,,Roundabout,,,,Rickerbys,,Main Street,,,,W-bound,,W,E0049909,Cornhill-on-Tweed,,,Cornhill,,,,0,UKOS,386073,639392,-2.2228535,55.6478596,BCT,MKD,OTH,,,,094,2007-03-26T18:38:00.000,2016-01-29T11:00:00.000,3,revise,active
3100T861394,nldgmwtg,T861394,,Roundabout,,,,Rickerbys,,A698,,,,E-bound,,NE,E0049909,Cornhill-on-Tweed,,,Cornhill,,,,0,UKOS,386116,639490,-2.2221752,55.6487415,BCT,CUS,OTH,,,,094,2008-08-12T12:27:00.000,2016-01-29T10:59:00.000,2,revise,active
3100T871414,nldaptdt,T871414,,Main Road,,,,Sunnyside,,A698,,,,E-bound,,NE,N0080339,Donaldsons Lodge,,,,,,,0,UKOS,387160,641497,-2.2056806,55.6668040,BCT,MKD,OTH,,,,094,2003-03-24T00:00:00.000,2016-01-29T11:04:00.000,3,revise,active
3100T872415,nldgawpd,T872415,,Main Road,,,,Sunnyside,,A698,,,,W-bound,,SW,N0080339,Donaldsons Lodge,,,,,,,0,UKOS,387213,641537,-2.2048399,55.6671648,BCT,MKD,OTH,,,,094,2003-03-24T00:00:00.000,2016-01-29T11:05:00.000,4,revise,active
3100T874385,nldamajt,T874385,,Farm Cottages,,,,Barelees Farm,,A697,,,,opp,,NW,E0019663,Barelees,,,,,,,0,UKOS,387450,638577,-2.2009360,55.6405743,BCT,CUS,OTH,,,,094,2003-03-24T00:00:00.000,2015-04-24T16:54:00.000,3,revise,active
3100T874386,nldgmtwa,T874386,,Farm Cottages,,,,Barelees Farm,,A697,,,,adj,,SE,E0019663,Barelees,,,,,,,0,UKOS,387463,638572,-2.2007292,55.6405297,BCT,CUS,OTH,,,,094,2007-02-22T16:44:00.000,2015-04-24T16:55:00.000,2,revise,active
3100T880425,nldgjtdm,T880425,,Tillmouth Park Hotel,,,,Tillmouth Park,,A698,,,,westbound,,W,E0019827,Twizel,,,Cornhill,,,,0,UKOS,388015,642591,-2.1921366,55.6766560,BCT,CUS,OTH,,,,094,2003-03-24T00:00:00.000,2012-11-09T14:48:00.000,1,revise,active
3100T880426,nldajdpg,T880426,,Tillmouth Park Hotel,,,,Tillmouth Park,,A698,,,,eastbound,,E,E0019827,Twizel,,,Cornhill,,,,0,UKOS,388100,642637,-2.1907870,55.6770715,BCT,CUS,OTH,,,,094,2003-03-24T00:00:00.000,2012-11-09T14:49:00.000,1,revise,active
3100T881426,nldgagaj,T881426,,Tillmouth Park Lodge,,,,Lodge gate,,A698,,,,o/s,,SW,E0019827,Twizel,,,,,,,0,UKOS,388137,642658,-2.1901995,55.6772611,BCT,CUS,OTH,,,,094,2003-03-24T00:00:00.000,2012-11-09T14:51:00.000,3,revise,active
3100T885326,nldgptmj,T885326,,Road end,,,,Road end,,B6351,,,,adj,,W,E0049921,Kilham,,,,,,,0,UKOS,388549,632599,-2.1832259,55.5868866,BCT,CUS,TIP,,,,094,2010-06-30T16:29:00.000,2010-06-30T16:29:00.000,0,new,active
3100T889378,nldgdmjt,T889378,,Branxton Buildings,,,,Branxton Buildings,,C22,,,,opp,,W,E0049905,Branxton,,,Branxton,,,,0,UKOS,388936,637828,-2.1772980,55.6338806,BCT,CUS,OTH,,,,094,2005-01-01T00:00:00.000,2015-04-24T16:45:00.000,4,revise,active
3100T889379,nldgmtwd,T889379,,Branxton Buildings,,,,Branxton Buildings,,C22,,,,adj,,E,E0049905,Branxton,,,Branxton,,,,0,UKOS,388914,637836,-2.1776477,55.6339520,BCT,CUS,OTH,,,,094,2007-02-22T16:41:00.000,2015-04-24T16:46:00.000,2,revise,active
3100T890340,nldadamg,T890340,,Village,,,,number 9,,B6352,,,,opp,,SW,E0019745,Howtel,,,Howtel,,,,0,UKOS,389840,633992,-2.1627960,55.5994323,BCT,CUS,TIP,,,,094,2005-10-19T00:00:00.000,2013-11-07T14:27:00.000,3,revise,inactive
3100T894376,nldgdmwp,T894376,,Village centre,,,,Post Office,,C22,,,,wb,,SW,E0049905,Branxton,,,Branxton,,,,0,UKOS,389482,637628,-2.1686176,55.6320958,BCT,MKD,TIP,,,,094,2003-03-24T00:00:00.000,2010-11-30T14:18:00.000,3,revise,active
3100T894377,nldgmtwg,T894377,,Village Centre,,,,Post Office,,C23,,,,eb,,NE,E0049905,Branxton,,,Branxton,,,,0,UKOS,389485,637638,-2.1685703,55.6321857,BCT,MKD,TIP,,,,094,2007-02-22T16:37:00.000,2018-09-17T11:25:07.071,3,revise,active
3100T898340,nldgptmd,T898340,,Village,,,,Number 9,,B6352,,,,near,,NE,E0019745,Howtel,,,,,,,0,UKOS,389810,633985,-2.1632718,55.5993688,BCT,CUS,TIP,,,,094,2010-06-30T16:28:00.000,2014-07-10T14:16:00.000,2,revise,active
3100T899473,nldgmtad,T899473,,Village Hall,,,,Village Hall,,Castle Street,,,,opp,,NE,E0049928,Norham,,,Norham,,,,0,UKOS,389941,647338,-2.161687,55.719354,BCT,CUS,TIP,,,,094,2005-11-28T00:00:00.000,2016-01-29T11:34:00.000,5,revise,active
3100T899474,nldgmtag,T899474,,Village Hall,,,,Village Hall,,B6470,,,,near,,SE,E0049928,Norham,,,Norham,,,,0,UKOS,389984,647276,-2.1609998,55.7187974,BCT,CUS,TIP,,,,094,2005-11-28T00:00:00.000,2009-04-30T11:57:00.000,1,revise,active
3100T905304,nldgptmg,T905304,,Road junction,,,,Village,,B6351,,,,adj,,NW,E0019842,Westnewton,,,,,,,0,UKOS,390513,630398,-2.1519906,55.5671611,BCT,CUS,TIP,,,,094,2010-06-30T16:31:00.000,2010-06-30T16:31:00.000,0,new,active
3100T906082,nldadtjm,T906082,,Castle entrance,,,,Norham Castle,,Castle Street,,,,nr,,E,E0049928,Norham,,,,,,,0,UKOS,390639,647494,-2.1505808,55.7207694,BCT,CUS,OTH,,,,094,2005-11-28T00:00:00.000,2016-01-29T11:37:00.000,2,revise,active
3100T906474,nldgjwtm,T906474,,Castle entrance,,,,Norham Castle,,Castle Street,,,,opp,,W,E0049928,Norham,,,,,,,0,UKOS,390627,647485,-2.1507715,55.7206883,BCT,CUS,OTH,,,,094,2005-11-28T00:00:00.000,2016-01-29T11:38:00.000,2,revise,active
3100T909456,nldgjgwd,T909456,,Road end,,,,Crossroads,,A698,,,,W-bound,,SW,E0019706,East Newbiggin,,,,,,,0,UKOS,390953,645716,-2.1455227,55.7047995,BCT,CUS,OTH,,,,094,2005-11-21T00:00:00.000,2016-01-29T11:16:00.000,2,revise,active
3100T909457,nldadmja,T909457,,Road end,,,,Crossroads,,A698,,,,E-bound,,NE,E0019706,East Newbiggin,,,,,,,0,UKOS,390948,645726,-2.1456026,55.7048893,BCT,MKD,OTH,,,,094,2005-11-21T00:00:00.000,2016-01-29T11:18:00.000,2,revise,active
3100T909475,nldgmwtj,T909475,,Morris Hall,,,,Farm entrance,,C1,,,,near,,W,E0049928,Norham,,,Norham,,,,0,UKOS,390959,647518,-2.1454874,55.7209912,BCT,CUS,OTH,,,,094,2008-08-12T12:33:00.000,2013-04-16T13:42:00.000,2,revise,active
3100T911469,nldgpadg,T911469,,Morrishall Farm,,,,Morrishall Farm,,B6470,,,,opp,,W,E0049928,Norham,,,Norham,,,,0,UKOS,391189,646992,-2.1418088,55.7162692,BCT,CUS,OTH,,,,094,2008-08-14T15:17:00.000,2016-01-29T11:29:00.000,2,revise,active
3100T911470,nldagtpm,T911470,,Morrishall Farm,,,,Morrishall Farm,,B6470,,,,o/s,,E,E0049928,Norham,,,,,,,0,UKOS,391186,647004,-2.1418570,55.7163770,BCT,CUS,OTH,,,,094,2003-03-24T00:00:00.000,2016-01-29T11:29:00.000,3,revise,active
3100T913381,nldamjpg,T913381,,Pallinsburn,,,,landmark,,A697,,,,nb,,N,E0019694,Crookham,,,Crookham,,,,0,UKOS,391398,638170,-2.1382023,55.6370039,BCT,MKD,TIP,,,,094,2003-03-24T00:00:00.000,2010-12-31T12:16:00.000,2,revise,active
3100T913382,nldawgdt,T913382,,Pallinsburn,,,,landmark,,A697,,,,sb,,S,E0019694,Crookham,,,Crookham,,,,0,UKOS,391392,638199,-2.1382986,55.6372644,BCT,MKD,TIP,,,,094,2003-03-24T00:00:00.000,2010-12-31T12:16:00.000,2,revise,active
3100T914347,nldagwmw,T914347,,Crossroads,,,,Crossroads,,B6352,,,,adj,,NE,E0019719,Flodden,,,,,,,0,UKOS,391495,634779,-2.1365555,55.6065359,BCT,MKD,TIP,,,,094,2003-03-24T00:00:00.000,2010-06-30T16:16:00.000,2,revise,active
3100T915381,nldgjdgm,T915381,,Village,,,,Post Office,,B6353,,,,wb,,W,E0019694,Crookham,,,Crookham,,,,0,UKOS,391576,638190,-2.1353754,55.6371868,BCT,MKD,TIP,,,,094,2005-11-20T00:00:00.000,2010-12-31T12:15:00.000,1,revise,active
3100T916302,nldgptdj,T916302,,Kirknewton,,,,Memorial,,B6351,,,,opp,,W,E0049922,Kirknewton,Cheviot Hills,,,,,,0,UKOS,391582,630221,-2.1350339,55.5655905,BCT,CUS,TIP,,,,094,2010-02-26T14:07:00.000,2010-02-26T14:07:00.000,0,new,active
3100T916382,nldadmgp,T916382,,Village,,,,Post Office,,B6353,,,,eb,,E,E0019694,Crookham,,,Crookham,,,,0,UKOS,391634,638207,-2.1344546,55.6373406,BCT,MKD,TIP,,,,094,2005-11-21T00:00:00.000,2010-12-31T12:14:00.000,1,revise,active
3100T921062,nldgadap,T921062,,Phone box,,,,landmark,,Street,,,,sb,,S,E0049860,Alwinton,Cheviot Hills,,Alwinton,,,,0,UKOS,392158,606284,-2.1252173,55.3505092,BCT,MKD,TIP,,,,094,2003-03-24T00:00:00.000,2008-12-18T16:29:00.000,2,revise,active
3100T921063,nldajwpa,T921063,,Phone box,,,,landmark,,Street,,,,nb,,N,E0049860,Alwinton,Cheviot Hills,,Alwinton,,,,0,UKOS,392153,606292,-2.1252964,55.3505810,BCT,MKD,TIP,,,,094,2003-03-24T00:00:00.000,2008-12-18T16:30:00.000,2,revise,active
3100T922057,nldamdad,T922057,,Low Alwinton Bridge,,,,Vicarage,,C172,,,,nb,,N,E0049860,Alwinton,Cheviot Hills,,Alwinton,,,,0,UKOS,392274,605752,-2.1233731,55.3457306,BCT,MKD,TIP,,,,094,2005-07-11T00:00:00.000,2011-06-03T10:03:00.000,2,revise,active
3100T922480,nldgjmda,T922480,,Farm Cottages,,,,Emerick Farm junction,,C1,,,,nr,,W,N0070158,Emerick,,,,,,,0,UKOS,392240,648027,-2.1251093,55.7255872,BCT,CUS,OTH,,,,094,2005-10-11T00:00:00.000,2016-01-29T11:43:00.000,2,revise,active
3100T922481,nldadjdw,T922481,,Farm cottages,,,,Emerick Farm Cottages,,C1,,,,opp,,E,N0070158,Emerick,,,,,,,0,UKOS,392244,648037,-2.1250459,55.7256771,BCT,CUS,OTH,,,,094,2005-10-11T00:00:00.000,2016-01-29T11:43:00.000,2,revise,active
3100T923057,nldgapjg,T923057,,Low Alwinton Bridge,,,,Vicarage,,C172,,,,sb,,S,E0049860,Alwinton,Cheviot Hills,,Alwinton,,,,0,UKOS,392281,605768,-2.1232632,55.3458745,BCT,MKD,TIP,,,,094,2005-07-11T00:00:00.000,2011-06-03T10:03:00.000,2,revise,active
3100T923466,nldgmwtm,T923466,,Salutation Inn,,,,Salutation Inn,,B6470,,,,S-bound,,SE,E0049928,Norham,,,,,,,0,UKOS,392392,646644,-2.1226504,55.7131629,BCT,CUS,TIP,,,,094,2008-08-12T12:37:00.000,2016-01-29T11:25:00.000,3,revise,active
3100T923467,nldgmwtp,T923467,,Salutation Inn,,,,Crossroads,,B6470,,,,N-bound,,NW,E0049928,Norham,,,,,,,0,UKOS,392378,646642,-2.1228731,55.7131447,BCT,CUS,TIP,,,,094,2008-08-12T12:41:00.000,2016-01-29T11:24:00.000,3,revise,active
3100T924466,nldagadt,T924466,,Salutation Inn,,,,Public House,,A698,,,,o/s,,NE,E0049928,Norham,,,,,,,0,UKOS,392458,646654,-2.1216002,55.7132538,BCT,CUS,TIP,,,,094,2005-11-30T00:00:00.000,2016-01-29T11:22:00.000,2,revise,active
3100T925466,nldgdtpm,T925466,,Salutation Inn,,,,Public House,,A698,,,,opp,,SW,E0049928,Norham,,,,,,,0,UKOS,392473,646651,-2.1213613,55.7132271,BCT,CUS,TIP,,,,094,2005-11-30T00:00:00.000,2016-01-29T11:23:00.000,2,revise,active
3100T927394,nldapgjd,T927394,,Village entrance,,,,Manor Lodge,,B6354,,,,adj,,N,E0019710,Etal,,,,,,,0,UKOS,392781,639444,-2.1162669,55.6484742,BCT,MKD,TIP,,,,094,2004-12-23T00:00:00.000,2010-12-31T13:59:00.000,1,revise,active
3100T928394,nldawatj,T928394,,Village entrance,,,,Manor Lodge,,B6354,,,,opp,,S,E0019710,Etal,,,,,,,0,UKOS,392786,639456,-2.1161878,55.6485821,BCT,MKD,TIP,,,,094,2004-12-23T00:00:00.000,2010-12-31T14:00:00.000,1,revise,active
3100T929469,nldgjgpw,T929469,,Newburn Holdings,,,,1 Newburn Holdings,,A698,,,,wb,,W,E0019821,Thornton,,,,,,,0,UKOS,392940,646957,-2.1139365,55.7159837,BCT,MKD,TIP,,,,094,2005-11-29T00:00:00.000,2010-12-30T12:11:00.000,1,revise,active
3100T929470,nldadwdt,T929470,,Newburn Holdings,,,,2 Newburn Holdings,,A698,,,,eb,,E,E0019821,Thornton,,,,,,,0,UKOS,392961,646980,-2.1136028,55.7161907,BCT,MKD,TIP,,,,094,2005-11-29T00:00:00.000,2010-12-30T12:12:00.000,1,revise,active
3100T930357,nldgpmdw,T930357,,Sawmill,,,,B6352 junction,,A697,,,,opp,,N,E0019719,Flodden,,,,,,,0,UKOS,393044,635752,-2.1119932,55.6153037,BCT,CUS,TIP,,,,094,2009-11-06T16:44:00.000,2009-11-06T16:44:00.000,0,new,active
3100T931357,nldgpmdt,T931357,,Sawmill,,,,B6352 junction,,A697,,,,near,,S,E0019719,Flodden,,,,,,,0,UKOS,393055,635746,-2.1118184,55.6152500,BCT,CUS,TIP,,,,094,2009-11-06T16:46:00.000,2009-11-06T16:46:00.000,0,new,active
