ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
61801,56523252,,,Lochlibo Road,,,,Lochlibo Road,,Dunlop Road,,,,after,,SW,N0068149,Lugton,,,LUGTON,,,,1,,241315,652975,,,BCT,MKD,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
618010,56525246,,,Dunlop Street,,,,Dunlop Street,,High Street,,,,opp,,SW,ES003476,Stewarton,,,STEWARTON,,,,1,,242214,646055,,,BCT,MKD,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6180100,56523456,,,Cuthbert Place,,,,Cuthbert Place,,Dean Street,,,,opp,,NE,ES002011,Kilmarnock,,,KILMARNOCK,,,,1,,243037,638778,,,BCT,MKD,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801000,56525937,,,Galston Road End,,,,A719,,A77 Southbound,,,,At,,SW,ES001363,Fenwick,,,GLASSNOCK BRIDGE,,,,0,,247674,645659,,,BCT,CUS,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801001,56525929,,,Orkney Drive,,,,Orkney Drive,,Craufurdland Road,,,,Before,,E,N0068180,Onthank,Kilmarnock,,KILMARNOCK,,,,0,,243205,640357,,,BCT,CUS,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801002,56526365,,,Meiklewood Road,,,,Meiklewood Road,,Craufurdland Road,,,,After,,E,N0068180,Onthank,Kilmarnock,,KILMARNOCK,,,,0,,243103,640366,,,BCT,CUS,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801003,56526325,,,St Joseph's Academy,,,,St Joseph's Academy,,Grassyards Road,,,,At,,NE,N0072830,New Farm Loch,Kilmarnock,,KILMARNOCK,,,,0,,243863,638622,,,BCT,CUS,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801004,56526378,,,James Hamilton Academy,,,,James Hamilton Academy,,Sutherland Drive,,,,At,,N,N0072830,New Farm Loch,Kilmarnock,,KILMARNOCK,,,,0,,244522,638384,,,BCT,CUS,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801005,56526368,,,Lainshaw Street,,,,Lainshaw Street,,Rig Street,,,,After,,NW,ES003476,Stewarton,,,STEWARTON,,,,0,,241895,645915,,,BCT,MKD,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801006,56526348,,,Kersland Gait,,,,Fire Station,,Vennel Street,,,,Opp,,NW,ES003476,Stewarton,,,STEWARTON,,,,0,,242002,645756,,,BCT,HAR,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801007,56525739,,,Kersland Gait,,,,Fire Station,,Vennel Street,,,,After,,SE,ES003476,Stewarton,,,STEWARTON,,,,0,,242010,645762,,,BCT,HAR,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801008,56525397,,,Bonnet Court,,,,Bonnet Court,,Holm Street,,,,After,,NW,ES003476,Stewarton,,,STEWARTON,,,,0,,242113,645571,,,BCT,HAR,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801009,56525383,,,Bonnet Court,,,,Bonnet Court,,Holm Street,,,,opp,,SE,ES003476,Stewarton,,,STEWARTON,,,,0,,242122,645579,,,BCT,HAR,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801010,56525257,,,Kirkford Bridge,,,,Kirkford Bridge,,Cutstraw Road,,,,Before,,W,ES003476,Stewarton,,,STEWARTON,,,,0,,242348,645521,,,BCT,HAR,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801011,56525426,,,Netherland Road,,,,Netherland Road,,Gameshill View,,,,After,,E,ES003476,Stewarton,,,STEWARTON,,,,0,,242484,645830,,,BCT,HAR,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801012,56527246,,,Fairways,,,,Fairways,,Cutsburn Road,,,,Before,,N,ES003476,Stewarton,,,STEWARTON,,,,0,,242590,645669,,,BCT,HAR,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801013,56525264,,,Fairways,,,,Fairways,,Cutsburn Road,,,,Opp,,SW,ES003476,Stewarton,,,STEWARTON,,,,0,,242598,645664,,,BCT,HAR,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801014,56527292,,,Netherland Road,,,,Netherland Road,,Gameshill View,,,,Opp,,W,ES003476,Stewarton,,,STEWARTON,,,,0,,242485,645825,,,BCT,HAR,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801015,56527269,,,Cutsburn Brae,,,,Cutsburn Brae,,Cutstraw Road,,,,Before,,E,ES003476,Stewarton,,,STEWARTON,,,,0,,242347,645533,,,BCT,HAR,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801016,56527438,,,Annick Crescent,,,,Annick Crescent,,Riverside Road,,,,before,,N,ES003476,Stewarton,,,STEWARTON,,,,0,,242356,645911,,,BCT,HAR,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801017,56527284,,,Gameshill View,,,,Gameshill View,,Riverside Road,,,,Before,,S,ES003476,Stewarton,,,STEWARTON,,,,0,,242363,645913,,,BCT,HAR,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801018,56525953,,,Riverside Road,,,,Riverside Road,,Robertland Rigg,,,,Before,,W,ES003476,Stewarton,,,STEWARTON,,,,0,,242372,646009,,,BCT,HAR,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801019,56525938,,,Old Mill View,,,,Old Mill View,,Robertland Rigg,,,,Before,,E,ES003476,Stewarton,,,STEWARTON,,,,0,,242372,646017,,,BCT,HAR,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
6180102,56524653,,,Dean Lane,,,,Dean Lane,,Dean Street,,,,before,,S,ES002011,Kilmarnock,,,KILMARNOCK,,,,1,,243003,638645,,,BCT,MKD,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,active
61801020,56527465,,,Western Road,,,,Western Road,,John Walker Drive,,,,Before,,SE,ES002011,Kilmarnock,,,KILMARNOCK,,,,0,,241949,639224,,,BCT,CUS,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,inactive
61801021,56527428,,,Western Road,,,,Western Road,,John Walker Drive,,,,After,,N,ES002011,Kilmarnock,,,KILMARNOCK,,,,0,,241934,639219,,,BCT,CUS,OTH,,,,120,2003-08-27T00:00:00,2023-12-12T15:02:54,0,,inactive
