ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
250010025,lanadagm,,,Christ Church Street,,,,Christ Church,,Manchester Road,,,,opp,,SE,E0015874,Accrington,,,Hyndburn,,Accrington,,false,UKOS,376481,428042,-2.358117909,53.748215251,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-14T11:31:00,1,revise,active
250010027,lanadagp,,,Crown Hotel,,,,Crown Hotel,,Whalley Road,,,,o/s,,SE,E0015911,Milnshaw,Accrington,,Hyndburn,,Milnshaw,,false,UKOS,375532,429921,-2.372657648,53.765059489,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-18T08:53:00,1,revise,active
25001003,lanadagt,,,Lambridge Close,,,,Lambridge Close,,Hampsfell Drive,,,,by,,W,E0056128,Westgate,Morecambe,,Lancaster,,Westgate,,false,UKOS,343904,463305,-2.858543842,54.062621807,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2022-03-01T08:00:19,4,revise,active
250010030,lanadagw,,,Lonsdale Street,,,,Lonsdale Street,,Lonsdale Street,,,,by,,N,E0015923,Spring Hill,,,Hyndburn,,Spring Hill (Church),,false,UKOS,374689,428161,-2.385300680,53.749200480,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-14T12:10:00,1,revise,active
250010031,lanadaja,,,St Christophers HS,,,,St Christophers HS,,Queens Road West,,,,opp,,W,E0015887,Dill Hall,,,Hyndburn,,Dill Hall,,false,UKOS,375277,429373,-2.376481799,53.760122073,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-14T13:28:00,1,revise,active
250010032,lanadajd,,,Moorhouse Avenue,,Mount Carmel RCHS,,Mount Carmel RCHS,,Moorhouse Avenue,,,,by,,W,E0015921,Scaitcliffe,Accrington,,Hyndburn,,Scaitcliffe,,false,UKOS,375207,427760,-2.377413483,53.745621366,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-14T12:15:00,2,revise,active
250010038,lanadajg,,,St Annes RCPS,,,,St Annes RCPS,,Sandy Lane,,,,by,,W,E0015874,Accrington,,,Hyndburn,,Accrington,,false,UKOS,376914,428214,-2.351565012,53.749780614,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-14T11:32:00,1,revise,active
250010039,lanadajm,,,St Christophers HS,,,,St Christophers HS,,Queens Road West,,,,by,,SE,E0015887,Dill Hall,,,Hyndburn,,Dill Hall,,false,UKOS,375179,429424,-2.377972361,53.760575771,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-14T13:28:00,1,revise,active
250010040,lanadajp,,,Victoria Hospital,,,,Victoria Hospital,,Whalley Road,,,,o/s,,S,E0015874,Accrington,,,Hyndburn,,Accrington,,false,UKOS,375848,429247,-2.367811082,53.759016511,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-14T12:50:00,2,revise,active
250010041,lanadajt,,,Bamford Crescent,,Bamford Crescent,,Victoria Hotel,,Manchester Road,,,,o/s,,S,E0015874,Accrington,,,Hyndburn,,Accrington,,false,UKOS,376686,427600,-2.354975874,53.744251871,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-14T11:29:00,1,revise,active
250010042,lanadajw,,,Anderton Cottages,,,,Anderton Cottages,,Bolton Road,,,,by,,E,E0047386,Anderton,,,Chorley,,Anderton (Adlington),,true,UKOS,361297,413111,-2.586487079,53.613111009,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-04-07T15:51:00,1,revise,active
250010044,lanadama,,,Cardwell Arms,,,,Cardwell Arms,,Chorley Road,,,,opp,,NW,E0047385,Adlington,,,Chorley,,Adlington,,false,UKOS,360172,414027,-2.603608423,53.621259200,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-03-09T13:15:00,1,revise,active
250010045,lanadamd,,,Anderton Street,,,,Church Street,,Church Street,,,,opp,,S,E0047385,Adlington,,,Chorley,,Adlington (Lancs),,false,UKOS,360091,413155,-2.604720872,53.613415719,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2019-08-12T08:04:19,4,revise,active
250010052,lanadamg,,,Railway Station,,,,Railway Station,,Railway Road,,,,opp,,NE,E0047385,Adlington,,,Chorley,,Adlington (Lancs),,false,UKOS,360224,413199,-2.602716259,53.613821324,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2016-04-26T10:35:00,2,revise,active
250010067,lanadamj,,,St Josephs church,,St Josephs church,,St Josephs church,,Blackpool Road,,,,by,,N,E0015826,Ansdell,,,Fylde,,Ansdell,,false,UKOS,334857,428072,-2.989234075,53.744936290,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-05-14T14:09:00,3,revise,active
25001007,lanadamp,,,William Mitchell,,,,William Mitchell,,Westgate,,,,by,,E,E0056128,Westgate,Morecambe,,Lancaster,,Westgate,,false,UKOS,344211,463117,-2.853819316,54.060965727,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-05-06T09:12:00,1,revise,active
250010078,lanadamt,,,Speakmans Drive,,,,Speakmans Drive,,Appley Lane South,,,,opp,,N,E0016457,Appley Bridge,,,West Lancashire,,Appley Bridge,,false,UKOS,352237,408849,-2.722767984,53.574056424,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2024-01-28T14:40:59,2,revise,active
25001008,lanadamw,,,Dragons Head,,,,Dragons Head,,Main Street,,,,o/s,,SE,E0047456,Whittington,,,Lancaster,,Whittington (Lancs),,false,UKOS,360151,476066,-2.612024198,54.178820336,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-05-10T12:07:00,1,revise,active
250010080,lanadapa,,,Beacon View,,,,Beacon View,,Appley Lane North,,,,by,,N,E0016457,Appley Bridge,,,West Lancashire,,Appley Bridge,,false,UKOS,352378,409955,-2.720807986,53.584009529,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2024-01-28T14:44:18,3,revise,active
250010082,lanadapd,,,Finch Lane,,,,Finch Lane,,Appley Lane North,,,,opp,,S,E0016457,Appley Bridge,,,West Lancashire,,Appley Bridge,,false,UKOS,352241,410234,-2.722920010,53.586504569,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2016-04-26T10:49:00,2,revise,active
250010083,lanadapg,,,Appley Lane North,,,,Appley Lane North,,Mill Lane,,,,by,,W,E0016457,Appley Bridge,,,West Lancashire,,Appley Bridge,,true,UKOS,352336,409261,-2.721336109,53.577768331,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2024-01-28T14:23:13,2,revise,active
25001009,lanadapj,,,George and Dragon,,,,George and Dragon,,Main Street,,,,opp,,SE,N0064932,Wray,,,Lancaster,,Wray,,true,UKOS,360272,467624,-2.609055732,54.102962093,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-18T07:57:00,3,revise,active
250010104,lanadapm,,,Hastings Road,,,,Hastings Road,,Egerton Road,,,,by,,E,E0016111,Ashton-on-Ribble,Preston,,Preston,,Ashton-on-Ribble,,false,UKOS,351669,430083,-2.734658357,53.764842987,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2024-03-04T12:48:22,3,revise,active
25001011,lanadapt,,,Police House,,,,Wray Hall,,Wennington Road,,,,o/s,,NE,N0064932,Wray,,,Lancaster,,Wray,,false,UKOS,360322,467739,-2.608306260,54.103999466,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-18T07:56:00,3,revise,active
250010110,lanadapw,,,St Andrews School,,,,St Andrews School,,Tulketh Road,,,,opp,,NW,E0016111,Ashton-on-Ribble,Preston,,Preston,,Ashton-on-Ribble,,false,UKOS,351519,430517,-2.737001974,53.768729487,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-05-17T09:40:00,2,revise,active
250010111,lanadata,,,St Michaels Church,,,,St Michaels Church,,Tulketh Road,,,,o/s,,NW,E0016111,Ashton-on-Ribble,Preston,,Preston,,Ashton-on-Ribble,,false,UKOS,351911,430110,-2.730991777,53.765108091,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-05-17T09:38:00,1,revise,active
250010117,lanadatd,,,Powis Road,,,,Powis Rd,,Watery Lane,,,,o/s,,E,E0016111,Ashton-on-Ribble,Preston,,Preston,,Ashton-on-Ribble,,false,UKOS,351470,429879,-2.737644755,53.762991044,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-05-17T09:35:00,2,revise,active
25001012,lanadatg,,,New Inn,,,,New Inn,,Yealand Road,,,,o/s,,SW,E0047458,Yealand Conyers,,,Lancaster,,Yealand Conyers,,false,UKOS,350443,474880,-2.760551877,54.167314419,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2020-04-29T11:54:27,2,revise,active
250010120,lanadatj,,,Lindens,,,,Lindens,,Ashley Road,,,,by,,E,N0078239,Ashurst,Skelmersdale,,Skelmersdale,,Ashurst,,false,UKOS,349047,407435,-2.770706163,53.561047292,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2020-04-29T12:13:07,4,revise,active
250010125,lanadatm,,,Long Copse,,Long Copse,,Long Copse,,Chancery Road,,,,opp,,E,E0047388,Astley Village,Chorley,,Chorley,,Astley Village,,false,UKOS,357115,418447,-2.650433261,53.660742374,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2019-07-25T08:09:46,2,revise,active
250010126,lanadatp,,,Church Lane,,,,Church Lane,,Bold Lane,,,,opp,,W,E0047543,Aughton,,,West Lancashire,,Aughton,,true,UKOS,339293,404974,-2.917463931,53.537885660,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2021-09-28T15:23:24,5,revise,active
250010128,lanadatw,,,Christ Church,,,,Church,,Liverpool Road,,,,opp,,NE,E0047543,Aughton,,,West Lancashire,,Aughton (Lancs),,false,UKOS,340149,407291,-2.904994106,53.558811986,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-11T09:02:00,1,revise,active
250010129,lanadawa,,,Holt Coppice,,,,Chuch Lane,,Church Lane,,,,by,,N,E0047543,Aughton,,,West Lancashire,,Aughton (Lancs),,false,UKOS,339269,405063,-2.917843411,53.538687290,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2016-04-26T12:15:00,2,revise,active
250010136,lanadawd,,,Holborn Drive,,,,Holborn Drive,,Holborn Hill,,,,by,,NE,E0047543,Aughton,,,Ormskirk,,Aughton,,false,UKOS,340301,407462,-2.902732524,53.560366139,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2023-08-11T12:42:34,4,revise,active
250010137,lanadawg,,,Church Lane,,,,Holt Green,,Bold Lane,,,,by,,E,E0047543,Aughton,,,West Lancashire,,Aughton (Lancs),,true,UKOS,339320,404990,-2.917059700,53.538032580,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2021-09-28T15:22:03,5,revise,active
25001014,lanadawj,,,Triangle,,,,Bus Shelter,,Silverdale Road,,,,by,,SE,E0047459,Yealand Redmayne,,,Lancaster,,Yealand Redmayne,,false,UKOS,350019,475989,-2.767230038,54.177239344,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-05-06T13:08:00,1,revise,active
250010141,lanadawm,,,Turnpike Road,,Turnpike Road,,Turnpike Road,,Northway,,,,by,,NE,E0047543,Aughton,,,West Lancashire,,Aughton (Lancs),,false,UKOS,339434,406250,-2.915584229,53.549369621,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2019-01-25T15:01:02,5,revise,active
250010148,lanadawp,,,Noel Gate,,,,Noel Gate,,Winifred Lane,,,,by,,SE,E0047543,Aughton,,,West Lancashire,,Aughton (Lancs),,false,UKOS,339541,406075,-2.913935625,53.547809218,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2023-02-07T09:40:36,3,revise,active
250010153,lanadawt,,,Fearns School,,,,Fearns School,,Fearns Moss,,,,o/s,,NW,E0016305,Fearns Moss,,,Rossendale,,Fearns,,true,UKOS,384357,422088,-2.238385638,53.694998324,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-04-15T14:06:00,1,revise,active
250010157,lanadgad,,,Hoghton Avenue,,,,Hoghton Avenue,,Rochdale Road,,,,by,,NW,E0016266,Bacup,,,Rossendale,,Bacup,,false,UKOS,387381,422070,-2.192587617,53.694919018,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-04-15T11:39:00,1,revise,active
250010160,lanadgag,,,Park Road,,,,Park Road,,Market Street,,,,by,,SW,E0016266,Bacup,,,Rossendale,,Bacup,,false,UKOS,386529,422119,-2.205492940,53.695337966,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-04-15T12:17:00,1,revise,active
250010163,lanadgaj,,,Thorn CP School,,,,Thorn CP School,,Cowtoot Lane,,,,o/s,,SW,E0016346,Lane Head,Bacup,,Rossendale,,Lane Head,,false,UKOS,386941,423474,-2.199310922,53.707527322,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-04-15T12:32:00,1,revise,active
250010168,lanadgam,,,St Leonards CEPS,,,,School,,Commons Lane,,,,o/s,,NW,E0047486,Balderstone,,,Ribble Valley,,Balderstone (Lancs),,true,UKOS,363175,432303,-2.560389459,53.785738247,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-15T08:36:00,1,revise,active
25001017,lanadgap,,,Coates Avenue,,,,Coates Avenue,,Coates Avenue,,,,adj,,S,E0016049,Coates,Barnoldswick,,Pendle,,Coates (Barnoldswick),,false,UKOS,388526,446993,-2.176185141,53.918951076,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2016-04-29T12:11:00,2,revise,active
250010175,lanadgat,,,Leisure Centre,,,,Leisure Centre,,Brindle Road,,,,by,,NW,E0016409,Bamber Bridge,,,South Ribble,,Bamber Bridge,,false,UKOS,357189,426240,-2.650392651,53.730783739,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2024-08-27T05:42:00,2,revise,active
250010176,lanadgaw,,,Methodist Church,,,,Methodist Church,,Station Road,,,,o/s,,S,E0016409,Bamber Bridge,,,South Ribble,,Bamber Bridge,,false,UKOS,356513,425636,-2.660553353,53.725299246,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2024-02-01T15:23:18,4,revise,active
250010177,lanadgda,,,Bluebell Way,,,,Bluebell Way,,Brindle Road,,,,by,,W,E0016409,Bamber Bridge,,,South Ribble,,Bamber Bridge,,false,UKOS,357364,425964,-2.647702105,53.728317566,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2024-08-27T05:46:38,4,revise,active
250010178,lanadgdg,,,St Aidens Church,,,,St Aidens Church,,Station Road,,,,opp,,N,E0016409,Bamber Bridge,,,South Ribble,,Bamber Bridge,,false,UKOS,356362,426593,-2.662977138,53.733892134,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-05-19T09:57:00,3,revise,active
25001018,lanadgdj,,,Coates Estate,,,,Coates Estate,,Coates Avenue,,,,by,,SE,E0016049,Coates,Barnoldswick,,Pendle,,Coates (Barnoldswick),,true,UKOS,388423,447346,-2.177766870,53.922121430,BCT,CUS,TIP,,,,087,2006-08-24T00:00:00,2011-01-13T09:24:00,2,revise,active
250010185,lanadgdm,,,Methodist School,,,,School,,Chapel Lane,,,,opp,,NE,E0016461,Banks,,,West Lancashire,,Banks (Lancs),,false,UKOS,339652,421062,-2.915169896,53.682516020,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-14T16:37:00,1,revise,active
250010187,lanadgdp,,,Glebe Lane,,,,Glebe Lane,,Church Road,,,,opp,,W,E0016461,Banks,,,West Lancashire,,Banks (Lancs),,false,UKOS,339182,420944,-2.922261605,53.681396428,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2022-02-21T15:54:51,2,revise,active
25001019,lanadgdt,,,Ben Lane,,,,Ben Road,,Skipton Road,,,,by,,SW,E0016049,Coates,Barnoldswick,,Pendle,,Coates (Barnoldswick),,false,UKOS,388435,447468,-2.177588810,53.923218202,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-03T16:37:00,1,revise,active
250010196,lanadgdw,,,Police Station,,,,Police Station,,Station Road,,,,o/s,,E,E0016461,Banks,,,West Lancashire,,Banks (Lancs),,false,UKOS,338677,420507,-2.929819775,53.677414543,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-14T16:41:00,1,revise,active
250010199,lanadgja,,,Methodist School,,,,School,,Chapel Lane,,,,o/s,,SW,E0016461,Banks,,,West Lancashire,,Banks (Lancs),,false,UKOS,339601,421019,-2.915933561,53.682123677,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-14T16:37:00,1,revise,active
25001020,lanadgjd,,,Foster Road,,,,Foster Road,,Gisburn Road,,,,o/s,,N,E0047461,Barnoldswick,,,Pendle,,Barnoldswick,,false,UKOS,387379,447532,-2.193671285,53.923768528,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2012-10-23T08:31:00,2,revise,active
25001021,lanadgjg,,,Gillians Lane,,,,Gillians Lane,,Manchester Road,,,,opp,,S,E0016059,Gillians,Barnoldswick,,Pendle,,Gillians,,false,UKOS,387671,445777,-2.189153518,53.908002164,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-03T16:14:00,1,revise,active
250010224,lanadgjm,,,Edmondson Street,,Edmondson Street,,Edmondson Street,,Gisburn Road,,,,opp,,NW,E0047461,Barnoldswick,,,Pendle,,Barnoldswick,,false,UKOS,387487,447140,-2.192010549,53.920247988,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-03T16:24:00,2,revise,active
25001023,lanadgjp,,,Rylstone Drive,,,,Rylstone Drive,,Rylstone Drive,,,,by,,W,E0016052,Croft,Barnoldswick,,Pendle,,Croft (Barnoldswick),,true,UKOS,387367,446902,-2.193827749,53.918105971,BCT,CUS,TIP,,,,087,2006-08-24T00:00:00,2012-09-26T14:19:00,3,revise,active
250010230,lanadgjt,,,St Josephs RCPS,,,,St Josephs RCPS,,Gisburn Street,,,,by,,NE,E0047461,Barnoldswick,,,Pendle,,Barnoldswick,,false,UKOS,387729,447234,-2.188329661,53.921098676,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2020-04-29T12:14:30,3,revise,active
250010237,lanadgma,,,Sandyhall Lane,,,,Sandyhall Lane,,Wheatley Lane Road,,,,by,,NE,E0016104,Wheatley Lane,,,Pendle,,Wheatley Lane,,false,UKOS,384453,438704,-2.237775078,53.844344490,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-05-25T09:34:00,1,revise,active
25001024,lanadgmd,,,Coates Avenue,,,,Coates Avenue,,Skipton Road,,,,by,,E,E0016049,Coates,Barnoldswick,,Pendle,,Coates (Barnoldswick),,false,UKOS,388384,447470,-2.178365469,53.923235025,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-03T16:37:00,1,revise,active
250010248,lanadgmg,,,Barton Grange Hotel,,,,Grange Lane,,Garstang Road,,,,opp,,N,E0047477,Barton,,,Preston,,Barton (Garstang),,true,UKOS,351557,437244,-2.737485893,53.829189982,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-05-10T15:53:00,2,revise,active
250010249,lanadgmj,,,Jepps Lane,,,,Jepps Lane,,Garstang Road,,,,by,,S,E0047477,Barton,,,Preston,,Barton (Garstang),,false,UKOS,351523,437583,-2.738055990,53.832233452,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-05-10T15:53:00,1,revise,active
25001025,lanadgmp,,,Standing Stone Lane,,,,Standing Stone Lane,,Whitemoor Road,,,,by,,N,E0047467,Foulridge,,,Pendle,,Foulridge,,false,UKOS,387961,442951,-2.184627114,53.882609633,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2020-04-29T11:55:02,2,revise,active
250010254,lanadgmt,,,Station Lane,,,,Station Lane,,Garstang Road,,,,by,,N,E0047477,Barton,,,Preston,,Barton,,false,UKOS,351727,436401,-2.734770658,53.821629650,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-05-10T15:55:00,1,revise,active
250010255,lanadgmw,,,White Horse,,,,White Horse,,Garstang Road,,,,opp,,S,E0047477,Barton,,,Preston,,Barton,,false,UKOS,351441,438240,-2.739405845,53.838130335,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-05-10T15:52:00,1,revise,active
250010256,lanadgpa,,,Ayxa Farm Road End,,,,Ayxa Farm Road End,,Clitheroe Road,,,,by,,SE,E0047487,Bashall Eaves,,,Ribble Valley,,Bashall Eaves,,false,UKOS,368813,444357,-2.476050575,53.894444076,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-10T09:56:00,1,revise,active
250010258,lanadgpd,,,Mason House,,,,Mason House,,Clitheroe Road,,,,by,,E,E0047487,Bashall Eaves,,,Ribble Valley,,Bashall Eaves,,false,UKOS,369068,443781,-2.472112066,53.889282603,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-10T09:59:00,1,revise,active
250010259,lanadgpg,,,Post Office,,,,Post Office,,Clitheroe Road,,,,o/s,,N,E0047487,Bashall Eaves,,,Ribble Valley,,Bashall Eaves,,true,UKOS,369574,443422,-2.464377828,53.886086126,BCT,CUS,TIP,,,,087,2006-08-24T00:00:00,2011-01-13T11:22:00,2,revise,active
25001026,lanadgpj,,,Station Road,,,,Station Road,,Station Road,,,,by,,NE,E0047461,Barnoldswick,,,Pendle,,Barnoldswick,,true,UKOS,387800,446778,-2.187230229,53.917001967,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-03T16:32:00,1,revise,active
250010260,lanadgpm,,,Village Hall,,,,Village Hall,,Clitheroe Road,,,,by,,S,E0047487,Bashall Eaves,,,Ribble Valley,,Bashall Eaves,,false,UKOS,369605,443334,-2.463897457,53.885297048,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-10T10:00:00,1,revise,active
250010265,lanadgpt,,,The Bay Horse,,,,Laund St,,Manchester Road,,,,o/s,,SE,E0015876,Baxenden,,,Hyndburn,,Baxenden,,false,UKOS,377323,426466,-2.345234001,53.734087851,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2012-02-01T08:28:00,2,revise,active
25001028,lanadgtj,,,White Bear,,,,White Bear,,Gisburn Road,,,,opp,,W,E0047462,Barrowford,,,Pendle,,Barrowford,,false,UKOS,385980,439702,-2.214613005,53.853358122,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-03T12:17:00,1,revise,active
250010280,lanadgtm,,,Dog Inn,,,,Dog Inn,,Belthorn Road,,,,o/s,,NW,E0035184,Belthorn,,,Blackburn,,Belthorn,,true,UKOS,371690,424690,-2.430457802,53.717848930,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-06-15T09:22:00,1,revise,active
250010282,lanadgtp,,,Dog Inn,,Dog Inn,,Dog Inn,,Belthorn Road,,,,opp,,SE,E0035184,Belthorn,,,Blackburn,,Belthorn,,false,UKOS,371688,424706,-2.430489497,53.717988091,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2021-10-06T16:22:54,4,revise,active
250010283,lanadgtw,,,Clancutt Lane Roundabout,,,,Clancutt Lane Roundabout,,New Road,,,,by,,S,E0047393,Coppull,,,Chorley,,Coppull,,false,UKOS,356701,414754,-2.656182042,53.627516977,BCT,MKD,TIP,,,,087,2006-08-24T00:00:00,2010-03-16T14:59:00,1,revise,active
