ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
069000010500,wrgjgmw,,,Perrins Road,,Perrins Road,,Perrins Road,,Chapel Lane,,,,nr,,NW,E0053800,Burtonwood,Warrington,,,,,,false,UKOS,356748,392795,-2.652429875,53.430158322,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-04-21T00:00:00,2,revise,active
069000010510,wrgjgdm,,,Post Office,,Burtonwood PO,,Post Office,,Chapel Lane,,,,o/s,,NW,E0053800,Burtonwood,Warrington,,,,,,true,UKOS,356377,392871,-2.658023758,53.430810765,BCT,MKD,PTP,,,,063,2010-02-26T00:00:00,2010-04-27T00:00:00,5,revise,active
069000010520,wrgjgdj,,,Bridge Inn,,Bridge Inn,,Bridge Inn,,Phipps' Lane,,,,opp,,N,E0053800,Burtonwood,Warrington,,,,,,true,UKOS,356371,392981,-2.658129335,53.431798938,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-03-29T00:00:00,2,revise,active
069000010530,wrgjgjt,,,Green Lane,,Green Lane,,Ollerton Park,,Phipps' Lane,,,,adj,,W,E0053800,Burtonwood,Warrington,,,,,,false,UKOS,356205,393255,-2.660665837,53.434247828,BCT,MKD,TIP,,,,063,2010-02-26T00:00:00,2010-06-07T00:00:00,3,revise,active
069000010531,wrgamwm,,,Bold Lane,,Bold Lane,,Bold Lane,,Broad Lane,,,,NW-bound,,NW,E0042994,Collins Green,Burtonwood,,,,,,false,UKOS,355905,393821,-2.665260565,53.439309908,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-04-27T00:00:00,2,revise,active
069000010540,wrgadjt,,,Broad Lane,,Broad Lane,,House number 127,,Broad Lane,,,,o/s 127,,W,E0042994,Collins Green,Burtonwood,,,,,,false,UKOS,354975,394388,-2.679340781,53.444327215,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-04-21T00:00:00,2,revise,active
069000010740,wrgmamd,,,Ilex Avenue,,Ilex Avenue,,Ilex Avenue,,Myddleton Lane,,,,cnr,,E,E0053814,Winwick,Warrington,,,,,,false,UKOS,360718,392917,-2.592698383,53.431566388,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-03-31T00:00:00,1,revise,active
069000010750,wrgadwp,,,Falcondale Road,,Falcondale Road,,Falcondale Road,,Myddleton Lane,,,,opp,,E,E0042980,Arbury,Winwick,,,,,,false,UKOS,360900,392948,-2.589963126,53.431858583,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-03-31T00:00:00,1,revise,active
069000010760,wrgdmja,,,Delph Lane,,Delph Lane,,Delph Lane,,Southworth Lane,,,,opp,,NE,E0043033,Myddleton,Warrington,,,,,,true,UKOS,361674,393136,-2.578337204,53.433605327,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-05-04T00:00:00,3,revise,active
069000010780,wrgdwad,,,Southworth Farm,,Southworth Farm,,Southworth Farm,,Southworth Lane,,,,o/s,,E,E0043049,Smithy Brow,Croft,,,,,,false,UKOS,362292,393413,-2.569069044,53.436139710,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-04-20T00:00:00,1,revise,active
069000010800,wrgjmaw,,,The Horseshoe,,The Horseshoe,,Smithy Lane,,Lord Street,,,,opp,,NE,E0053801,Croft,Warrington,,,,,,true,UKOS,363202,393601,-2.555393955,53.437893964,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-03-19T00:00:00,0,revise,active
069000010801,wrgjgwg,,,The Horseshoe,,The Horseshoe,,Oak Street,,Smithy Lane,,,,o/s,,S,E0053801,Croft,Warrington,,,,,,true,UKOS,363195,393519,-2.555489705,53.437156452,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-03-19T00:00:00,0,revise,active
069000010802,wrgdmgt,,,Smithy Lane,,Smithy Lane,,Smithy Lane,,New Lane,,,,E-bound,,E,E0053801,Croft,Warrington,,,,,,false,UKOS,363214,393247,-2.555171835,53.434713024,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-04-27T00:00:00,2,revise,active
069000010803,wrgjmap,,,Pasture Drive,,Pasture Drive,,New Lane,,Pasture Drive,,,,cnr,,SE,E0053801,Croft,Warrington,,,,,,false,UKOS,363490,393219,-2.551014418,53.434480601,BCT,CUS,OTH,,,,063,2010-02-26T00:00:00,2010-04-14T00:00:00,2,revise,active
069000010804,wrgjgta,,,Eaves Brow Road,,Eaves Brow Road,,Eaves Brow Road,,New Lane,,,,cnr,,E,E0053801,Croft,Warrington,,,,,,false,UKOS,363745,393149,-2.547168268,53.433869086,BCT,CUS,OTH,,,,063,2010-02-26T00:00:00,2010-03-26T00:00:00,1,revise,active
069000010805,wrgjgwp,,,Lady Lane,,Lady Lane,,Lady Lane,,Lady Lane,,,,N-bound,,N,E0053801,Croft,Warrington,,,,,,false,UKOS,363936,393372,-2.544319146,53.435886571,BCT,CUS,OTH,,,,063,2010-02-26T00:00:00,2010-05-04T00:00:00,2,revise,active
069000010806,wrgdjat,,,Brook House Farm,,Brook House Farm,,Brook House Farm,,Lady Lane,,,,opp,,N,E0043025,Little Town,Culcheth,,,,,,false,UKOS,364093,394017,-2.542029830,53.441694642,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-03-29T00:00:00,1,revise,active
069000010807,wrgdjdp,,,Mustard Lane,,Mustard Lane,,Mustard Lane,,Lady Lane,,,,N-bound,,N,E0043025,Little Town,Culcheth,,,,,,true,UKOS,364024,394314,-2.543102602,53.444359384,BCT,CUS,OTH,,,,063,2010-02-26T00:00:00,2010-03-31T00:00:00,1,revise,active
069000010810,wrgjgtm,,,General Elliot,,General Elliot,,Croft Heath Gardens,,Mustard Lane,,,,adj,,NE,E0053801,Croft,Warrington,,,,,,false,UKOS,363428,393854,-2.552021592,53.440183723,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-03-31T00:00:00,1,revise,active
069000010820,wrgdjda,,,Hodgekinson Farm,,Hodgekinson Farm,,Hodgekinson Farm,,Mustard Lane,,,,opp,,E,E0043025,Little Town,Culcheth,,,,,,false,UKOS,363724,394214,-2.547607456,53.443439949,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-03-19T00:00:00,0,revise,active
069000010830,wrgdjdm,,,Lady Lane,,Lady Lane,,Lady Lane,,Mustard Lane,,,,opp,,NE,E0043025,Little Town,Culcheth,,,,,,true,UKOS,364044,394380,-2.542809073,53.444953967,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-03-31T00:00:00,1,revise,active
069000010850,wrgjajm,,,Glaziers Lane,,Glaziers Lane,,Glaziers Lane,,Wigshaw Lane,,,,cnr,,SW,E0043060,Wigshaw,Culcheth,,,,,,true,UKOS,364818,394801,-2.531203754,53.448790357,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-03-31T00:00:00,1,revise,active
069000010860,wrgjajt,,,Linear Park,,Linear Park,,Hob Hey Lane,,Wigshaw Lane,,,,nr,,NE,E0043060,Wigshaw,Culcheth,,,,,,false,UKOS,365010,395067,-2.528342621,53.451194016,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-03-31T00:00:00,1,revise,active
069000010865,wrgjajd,,,Beech House,,Beech House,,Wigshaw Lane,,Hob Hey Lane,,,,o/s,,N,E0043060,Wigshaw,Culcheth,,,,,,false,UKOS,365009,395136,-2.528365379,53.451814128,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2019-11-27T08:56:01,2,revise,inactive
069000010880,wrgjaga,,,Claremont Road,,Claremont Road,,Claremont Road,,Hob Hey Lane,,,,cnr,,NW,E0043056,Twiss Green,Culcheth,,,,,,true,UKOS,364849,395671,-2.530834555,53.456612071,BCT,CUS,OTH,,,,063,2010-02-26T00:00:00,2019-11-27T08:57:39,3,revise,inactive
069000010890,wrgjagj,,,Twiss Green Lane,,Twiss Green Lane,,Twiss Green Lane,,Common Lane,,,,cnr,,SE,E0043056,Twiss Green,Culcheth,,,,,,true,UKOS,365163,395505,-2.526087545,53.455140972,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-03-31T00:00:00,1,revise,active
069000010900,wrgapjp,,,The Cherry Tree,,The Cherry Tree,,The Cherry Tree,,Common Lane,,,,opp,,E,E0042996,Culcheth,Warrington,,,,,,false,UKOS,365400,395333,-2.522499671,53.453610688,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-04-20T00:00:00,2,revise,active
069000010910,wrgapdm,,,CPS Centre,,CPS Centre,,CPS Centre,,Common Lane,,,,opp,,SE,E0042996,Culcheth,Warrington,,,,,,true,UKOS,365527,395231,-2.520576080,53.452702253,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2011-01-24T00:00:00,2,revise,active
069000010920,wrgapgd,,,Library,,Culcheth Library,,Library,,Warrington Road,,,,o/s,,E,E0042996,Culcheth,Warrington,,,,,,true,UKOS,365700,395206,-2.517968355,53.452488878,BCT,MKD,PTP,,,,063,2010-02-26T00:00:00,2010-07-08T00:00:00,3,revise,active
069000010930,wrgapgj,,,Culcheth Hall Drive,,Culcheth Hall Drive,,Lodge Drive,,Warrington Road,,,,cnr,,E,E0042996,Culcheth,Warrington,,,,,,false,UKOS,365907,395277,-2.514859138,53.453140513,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-03-29T00:00:00,2,revise,active
069000010940,wrgapgp,,,Holcroft Lane,,Holcroft Lane,,Holcroft Lane,,Warrington Road,,,,opp,,NE,E0042996,Culcheth,Warrington,,,,,,false,UKOS,366491,395589,-2.506098666,53.455982397,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-03-31T00:00:00,1,revise,active
069000010950,wrgjmpm,,,Mee Brow Playground,,Mee Brow Playground,,Mee Brow Playground,,Warrington Road,,,,opp,,NE,E0042996,Culcheth,Warrington,,,,,,false,UKOS,366941,395820,-2.499346509,53.458087181,BCT,MKD,TIP,,,,063,2010-02-26T00:00:00,2010-05-12T00:00:00,2,revise,active
069000010960,wrgjmjt,,,Fowley Common Lane,,Fowley Common Lane,,Fowley Common Lane,,Warrington Road,,,,nr,,NE,N0078727,Fowley Common,Warrington,,,,,,true,UKOS,367250,396011,-2.494713026,53.459823281,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-05-12T00:00:00,2,revise,active
069000010970,wrgjmpa,,,George & Dragon,,George & Dragon,,George & Dragon,,Warrington Road,,,,o/s,,N,E0053803,Glazebury,Culcheth,,,,,,false,UKOS,367352,396448,-2.493222418,53.463757447,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-03-25T00:00:00,1,revise,active
069000010975,wrgjmgm,,,Chat Moss Hotel,,Chat Moss Hotel,,Light Oaks Road,,Warrington Road,,,,opp,,N,E0053803,Glazebury,Culcheth,,,,,,true,UKOS,367339,396744,-2.493449088,53.466417123,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-03-25T00:00:00,1,revise,active
069000010980,wrgjmgw,,,Coronation Avenue,,Coronation Avenue,,Coronation Avenue,,Warrington Road,,,,opp,,N,E0053803,Glazebury,Culcheth,,,,,,false,UKOS,367266,397095,-2.494585353,53.469567404,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-05-04T00:00:00,2,revise,active
069000010990,wrgjmpg,,,Hurst Mill Lane,,Hurst Mill Lane,,Hurst Mill Lane,,Warrington Road,,,,opp,,N,E0053803,Glazebury,Culcheth,,,,,,false,UKOS,367166,397618,-2.496146581,53.474261938,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-06-08T00:00:00,2,revise,active
069000011000,wrgjmgd,,,Bents Garden Centre,,Bents Garden Centre,,Bents Garden Centre,,Warrington Road,,,,opp,,N,E0053803,Glazebury,Culcheth,,,,,,false,UKOS,367090,397813,-2.497312056,53.476009857,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-06-08T00:00:00,2,revise,active
069000011010,wrgjmjm,,,Foresters Arms,,Foresters Arms,,Foresters Arms,,Warrington Road,,,,o/s,,N,E0053803,Glazebury,Culcheth,,,,,,false,UKOS,367015,398059,-2.498467935,53.478216219,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-06-08T00:00:00,3,revise,active
069000011020,wrgdtda,,,Risley HMP,,Risley HMP,,Risley HMP,,Warrington Road,,,,opp,,NE,E0043044,Risley,Warrington,,,,,,true,UKOS,365190,393783,-2.525489814,53.439665244,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-03-22T00:00:00,0,revise,active
069000011040,wrgmdpj,,,St Peter's Way,,St Peter's Way,,St Peter's Way,,Orford Lane,,,,opp,,NE,E0057278,Warrington,,,,,,,false,UKOS,360791,388974,-2.591107900,53.396131933,BCT,MKD,TIP,,,,063,2010-02-26T00:00:00,2010-04-20T00:00:00,1,revise,active
069000011050,wrgmdjp,,,Clegge Street,,Clegge Street,,Clegge Street,,Orford Lane,,,,cnr,,NE,E0057278,Warrington,,,,,,,false,UKOS,360961,389146,-2.588572849,53.397690517,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-05-05T00:00:00,2,revise,active
069000011110,wrgdpjd,,,The Queens,,The Queens,,The Queens,,Marsh House Lane,,,,o/s,,E,E0057278,Warrington,,,,,,,false,UKOS,361123,389290,-2.586154463,53.398996790,BCT,MKD,TIP,,,,063,2010-02-26T00:00:00,2010-05-04T00:00:00,3,revise,active
069000011111,wrgampd,,,Braemar Close,,Braemar Close,,Oban Grove,,Crab Lane,,,,cnr,,SE,E0042992,Cinnamon Brow,Warrington,,,,,,false,UKOS,363243,391390,-2.554517996,53.418024161,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-03-29T00:00:00,2,revise,active
069000011112,wrgatwm,,,Stonehaven Drive,,Stonehaven Drive,,Stonehaven Drive,,Crab Lane,,,,cnr,,E,E0043001,Fearnhead,Warrington,,,,,,false,UKOS,363507,391326,-2.550538574,53.417467306,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-03-31T00:00:00,1,revise,active
069000011150,wrgawtp,,,Cockhedge Lane,,Cockhedge Lane,,Cockhedge Lane,,Fennel Street,,,,cnr,,N,E0043018,Howley,Warrington,,,,,,true,UKOS,361085,388393,-2.586615006,53.390931664,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2011-01-11T00:00:00,4,revise,active
069000011160,wrgdagt,,,The Albion,,The Albion,,The Albion,,Battersby Lane,,,,o/s,,N,E0043018,Howley,Warrington,,,,,,false,UKOS,361202,388951,-2.584924611,53.395955656,BCT,MKD,OTH,,,,063,2010-02-26T00:00:00,2010-04-20T00:00:00,1,revise,active
