ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
5530ANZ12715,mtyawaj,,,Merthyr Depot Yard,,,,,,Depot Yard,,,,not in use,,W,E0054369,Pant,Merthyr Tydfil,,,,,,true,UKOS,305941,208758,-3.364517038,51.769569279,BCT,CUS,OTH,,,,030,2000-01-01T00:00:00,2024-04-26T16:38:09,5,revise,inactive
5530ANZ12840,mtyatwm,,,Mountain Railway Station,,,,Pant Railway Station,,Unclassified Road,,,,nr,,S,E0054369,Pant,Merthyr Tydfil,,,,,,true,UKOS,305968,209653,-3.364368521,51.777618518,BCT,MKD,OTH,,,,030,2000-01-01T00:00:00,2024-04-26T16:38:14,2,revise,active
5530AWB33601,mtyagpt,,,Asda,,,,Dowlais Top Asda,,Grounds,,,,in,,NW,E0039187,Dowlais Top,Merthyr Tydfil,,,,,,true,UKOS,307560,208481,-3.340987470,51.767349444,BCT,MKD,OTH,,,,030,2000-01-01T00:00:00,2024-04-26T16:38:02,3,revise,active
5530AWB33602,mtyagtd,,,Tredegar Arms,,,,Tredegar Arms PH,,High Street,,,,o/s,,SW,E0039187,Dowlais Top,Merthyr Tydfil,,,,,,true,UKOS,307553,208091,-3.340984972,51.763842738,BCT,MKD,OTH,,,,030,2000-01-01T00:00:00,2024-04-26T16:38:24,3,revise,active
5530AWB33603,mtyagtg,,,Tredegar Arms,,,,Tredegar Arms PH,,High Street,,,,opp,,NE,E0039187,Dowlais Top,Merthyr Tydfil,,,,,,true,UKOS,307561,208103,-3.340872280,51.763951923,BCT,MKD,OTH,,,,030,2000-01-01T00:00:00,2024-04-26T16:38:24,3,revise,active
5530AWB33604,mtyagpw,,,Coedcae,,,,,,High Street,,,,at,,NE,E0039187,Dowlais Top,Merthyr Tydfil,,,,,,true,UKOS,307405,208032,-3.343113156,51.763287927,BCT,MKD,OTH,,,,030,2000-01-01T00:00:00,2024-04-26T16:38:08,3,revise,active
5530AWB33605,mtyagta,,,Coedcae,,,,,,High Street,,,,at,,SW,E0039187,Dowlais Top,Merthyr Tydfil,,,,,,true,UKOS,307388,208017,-3.343355412,51.763150283,BCT,MKD,OTH,,,,030,2000-01-01T00:00:00,2024-04-26T16:38:08,3,revise,active
5530AWB33606,mtyagtm,,,Antelope,,Capel Hebron,,Antelope PH,,High Street,,,,opp,,NE,E0039176,Cae-Harris,Merthyr Tydfil,,,,,,true,UKOS,307234,207946,-3.345567239,51.762486572,BCT,MKD,OTH,,,,030,2000-01-01T00:00:00,2024-04-26T16:38:02,3,revise,active
5530AWB33608,mtyagpm,,,Antelope,,Capel Hebron,,Antelope PH,,High Street,,,,o/s,,SW,E0039176,Cae-Harris,Merthyr Tydfil,,,,,,true,UKOS,307238,207936,-3.345506624,51.762397349,BCT,MKD,OTH,,,,030,2000-01-01T00:00:00,2024-04-26T16:38:02,3,revise,active
5530AWB33609,mtyagmw,,,Market Street,,,,O.P. Chocolates,,High Street,,,,before,,NE,E0054366,Dowlais,Merthyr Tydfil,,,,,,true,UKOS,306837,207773,-3.351271549,51.760865562,BCT,MKD,OTH,,,,030,2000-01-01T00:00:00,2024-04-26T16:38:36,3,revise,active
