ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
269000T01,lecdapwd,,,Town Hall Square,,,,Town Hall Square,,Every Street,,,,adj,,N,E0057189,Leicester,,,,,,,0,UKOS,7,0,-7.5571602,49.7668072,BCT,MKD,OTH,,,,027,2007-03-22T00:00:00.000,2011-05-11T11:44:23.000,3,revise,inactive
269018589,,,,Rail Station,,,,Rail Station,,London Road,,,,outside,,,E0057189,Leicester,,,,,,,0,UKOS,7,0,-7.5571602,49.7668072,RSE,,,,,,027,2004-12-22T00:00:00.000,2011-02-15T00:00:00.000,1,revise,inactive
269030000,lecdapwg,,,High Street H14,,,,Rackhams,,High Street,,,,outside,,E,E0057189,Leicester,,,,,,,0,UKOS,7,0,-7.5571602,49.7668072,BCT,MKD,PPT,,,,027,2002-12-10T00:00:00.000,2011-02-15T00:00:00.000,1,revise,inactive
269030001,lecdapwj,,,Gravel Street,,,,Sleepmasters,,GRAVEL STREET,,,,Stand BJ,,NE,E0057189,Leicester,,,,,,,0,UKOS,458641,304935,-1.134862,52.639022,BCT,MKD,PTP,,,,027,2002-12-10T00:00:00.000,2020-11-05T15:24:15.417,7,revise,active
269030002,lecdapwm,,,High Street H16,,,,31 French Connection,,High Street,,,,outside,,NE,E0057189,Leicester,,,,,,,0,UKOS,7,0,-7.5571602,49.7668072,BCT,MKD,PTP,,,,027,2002-12-10T00:00:00.000,2018-12-21T10:50:53.245,2,revise,inactive
269030003,lecdapwp,,,"High Street H17 ",,,,9-17  'HMV',,High Street,,,,outside,,NE,E0057189,Leicester,,,,,,,0,UKOS,7,0,-7.5571602,49.7668072,BCT,MKD,PTP,,,,027,2002-12-10T00:00:00.000,2011-02-15T00:00:00.000,1,revise,inactive
269030004,lecdapwt,,,St Peter's Lane,,,,Church Gate,,St Peter's Lane,,,,Stand AK,,NE,E0057189,Leicester,,,,,,,1,UKOS,458636,304801,-1.134959,52.637814,BCT,MKD,TIP,,,,027,2002-12-10T00:00:00.000,2015-08-14T09:45:14.657,4,revise,active
269030005,lecdatad,,,Haymarket,,,,12 Iceland Frozen Foods,,Belgrave Gate,,,,"H19 ",,NE,E0057189,Leicester,,,,,,,0,UKOS,7,0,-7.5571602,49.7668072,BCT,MKD,OTH,,,,027,2002-12-10T00:00:00.000,2011-02-15T00:00:00.000,1,revise,inactive
269030006,lecdatag,,,Haymarket,,,,32 Perfect Taste,,Belgrave Gate,,,,H20,,SW,E0057189,Leicester,,,,,,,0,UKOS,7,0,-7.5571602,49.7668072,BCT,MKD,TIP,,,,027,2002-12-10T00:00:00.000,2011-02-15T00:00:00.000,1,revise,inactive
269030007,lecdataj,,,Bramcote Road,,,,Bramcote Road,,Rowley Fields Avenue,,,,opp,,E,E0057189,Leicester,,,,,,,0,UKOS,457058,301970,-1.158763,52.612534,BCT,MKD,TIP,,,,027,2002-12-10T00:00:00.000,2011-08-02T08:19:34.000,8,revise,active
269030008,lecdatam,,,Barbara Road,,,,Barbara Road,,Dumbleton Avenue,,,,adj,,N,E0057189,Leicester,,,,,,,0,UKOS,457058,302270,-1.158711,52.615231,BCT,MKD,OTH,,,,027,2002-12-10T00:00:00.000,2015-07-31T09:02:32.625,6,revise,active
269030009,lecdatap,,,Orchard Street,,,,Bowlturners Arms Public House,,Belgrave Gate,,,,Stand BF,,N,E0057189,Leicester,,,,,,,0,UKOS,458956,305119,-1.130174,52.640638,BCT,MKD,OTH,,,,027,2002-12-10T00:00:00.000,2022-05-23T17:06:12.683,4,revise,active
269030010,lecdatat,,,Abbey Street,,,,St James Hotel,,Abbey Street,,,,Stand BE,,NW,E0057189,Leicester,,,,,,,0,UKOS,458827,304982,-1.132105,52.63942,BCT,MKD,TIP,,,,027,2002-12-10T00:00:00.000,2022-05-23T17:02:59.374,3,revise,active
269030010A,lecdataw,,,Mansfield House,,,,Mansfield House,,Belgrave Gate,,,,Stand BL,,NE,E0057189,Leicester,,,,,,,0,UKOS,458869,304922,-1.131495,52.638877,BCT,MKD,PPT,,,,027,2005-12-06T00:00:00.000,2016-04-12T13:43:48.074,8,revise,inactive
269030011,lecdatda,,,Gravel Street,,,,New Road,,Gravel Street,,,,Stand BD,,NE,E0057189,Leicester,,,,,,,1,UKOS,458659,304948,-1.134593,52.639133,BCT,MKD,TIP,,,,027,2002-12-10T00:00:00.000,2022-05-23T16:48:11.733,6,revise,active
269030011A,,,,St Margaret's Bus Station,,,,St Margaret's Bus Station,,Gravel Street,,,,Set Down Only,,,E0057189,Leicester,,,,,,,0,UKOS,7,0,-7.5571602,49.7668072,BCE,,,,,,027,2005-10-18T00:00:00.000,2011-02-15T00:00:00.000,1,revise,inactive
269030012,lecdatdg,,,Thorpe Street,,,,Thorpe Street,,Braunstone Gate,,,,adj,,NE,E0057189,Leicester,,,,,,,0,UKOS,457976,304092,-1.144831,52.631514,BCT,MKD,TIP,,,,027,2002-12-10T00:00:00.000,2022-11-29T11:24:11.676,2,revise,active
269030013,lecdatdj,,,George Street,,,,Parkers,,Belgrave Gate,,,,opp,,N,E0057189,Leicester,,,,,,,0,UKOS,459025,305272,-1.129128,52.642006,BCT,MKD,OTH,,,,027,2002-12-10T00:00:00.000,2012-06-08T11:47:32.000,2,revise,active
269030014,lecdatdm,,,Leicester College,,,,Painter Street,,BELGRAVE GATE,,,,adj,,N,E0039039,Belgrave,Leicester,,Leic,,,,0,UKOS,459138,305486,-1.127416,52.643915,BCT,MKD,OTH,,,,027,2002-12-10T00:00:00.000,2018-09-05T10:51:58.017,5,revise,active
269030015,lecdatdp,,,Abbey Park Street,,,,Abbey Park Street,,Belgrave Road,,,,adj,,N,E0039039,Belgrave,Leicester,,,,,,0,UKOS,459241,305700,-1.125859,52.645829,BCT,MKD,TIP,,,,027,2002-12-10T00:00:00.000,2014-12-19T10:02:05.895,4,revise,active
269030016,lecdatdt,,,Donaldson Road,,,,72 EK Away one Voice,,Belgrave Road,,,,opp,,N,E0039039,Belgrave,Leicester,,,,,,0,UKOS,459320,305881,-1.124659,52.647448,BCT,MKD,OTH,,,,027,2002-12-10T00:00:00.000,2011-02-15T00:00:00.000,1,revise,active
